year,state,district,voteage_pop,voteage_m,voteage_f,race_pop,race_white,race_black,race_asian,race_hisp,ed_pop,ed_ba,ed_grdeg,age_pop,age_20_24,age_25_34,age_35_44,age_45_54,age_55_59,age_60_64,age_18_plus,age_21_plus,age_65_plus,inc_pop,inc_less_10,inc_10_14,inc_15_24,inc_25_34,inc_35_49,inc_50_74,inc_75_99,inc_100_149,inc_150_199,inc_200_plus
2018,IA,2,581525,284369,297156,783983,700399,44574,24684,46049,520211,92393,55816,783983,60463,95542,93895,93074,48856,54418,605811,567227,134426,313626,21030,14691,31621,30478,43752,56859,41344,45894,12793,15164
2018,IA,3,601044,292105,308939,843598,743399,46995,36235,59471,563735,135834,59483,843598,49113,117413,113750,104235,57690,47290,634262,601662,123357,330429,14826,11370,26671,28781,41121,61340,47348,57196,21445,20331
2018,IA,4,564463,278749,285714,754936,700709,19262,20546,53501,500006,87037,38346,754936,58686,86902,85099,81360,52926,52904,585195,547173,140815,312304,17801,13820,29079,30944,45230,62159,46926,42376,13358,10611
2018,ID,1,661724,327753,333971,912950,815218,14365,22912,99625,608857,108097,50043,912950,54667,114166,111946,111889,60884,54474,687493,650405,155498,332386,15773,14338,34294,31797,49878,68865,42624,44770,15602,14445
2018,ID,2,590690,295212,295478,841258,761628,7808,22698,122839,534890,105365,52757,841258,61183,113914,107767,89246,51109,48911,621345,585874,123943,307884,19357,13274,30743,28444,47984,66023,36861,39385,13521,12292
2018,IL,1,524114,239139,284975,706550,303613,360851,20305,75300,483745,85833,58431,706550,49170,96612,84508,91465,49079,49220,551914,522586,112861,269599,27773,13406,25853,24355,31584,47861,28735,41163,15438,13431
2018,IL,10,468255,228987,239268,711265,493441,53097,89874,169408,473001,125364,95676,711265,50591,85414,91136,92258,49043,45256,544615,512685,109894,251936,11943,8481,16350,19253,22090,39407,31121,42176,21021,40094
2018,IL,11,472244,230365,241879,722584,496219,90850,68572,210124,473863,106289,61023,722584,49117,92088,102314,104669,44920,39739,543809,511291,90133,249169,9491,4975,14465,18131,28400,42514,37681,49586,20532,23394
2018,IL,12,528398,258312,270086,687072,533450,128576,12282,21908,477589,66692,46547,687072,41987,92851,83306,86514,47486,49464,536794,512264,117968,277817,24276,15204,31673,29301,36744,51950,33310,33063,12598,9698
2018,IL,13,539012,262945,276067,704211,570733,89220,34973,26122,452705,78170,57662,704211,75574,89600,83752,78123,43211,46523,563118,508401,111496,286809,28252,14303,31365,28229,36580,52246,34457,36729,12786,11862
2018,IL,14,525729,258410,267319,742235,645869,37899,38551,97239,495509,127359,80863,742235,38000,83609,98698,111662,52792,46001,552219,526737,102747,262859,7885,5789,11115,13073,19877,42522,38235,58279,32048,34036
2018,IL,15,532371,263271,269100,691196,639755,38379,6208,18636,481560,61974,33768,691196,39097,81195,82504,83814,53710,46407,537759,513268,133930,276514,18090,14665,30057,26374,41301,53487,38204,34963,11814,7559
2018,IL,16,520730,258813,261917,684888,619708,32985,13692,70798,473279,73426,41575,684888,45751,79815,79278,91475,50404,47717,539031,508906,124590,274557,11382,12049,27211,28042,32793,52998,35315,45750,17154,11863
2018,IL,17,512994,250502,262492,679926,553346,94068,12998,60034,467867,61294,29814,679926,44719,83547,79280,83346,46774,48032,529554,502349,126888,280917,21732,15997,34301,29846,43014,54339,35102,30777,10308,5501
2018,IL,18,531334,256746,274588,700276,628155,38031,24001,21322,485104,100599,61652,700276,39171,82813,84538,85621,50685,47943,542227,515386,133504,279760,15710,10373,22952,24527,33072,53116,39775,45966,17829,16440
2018,IL,2,497132,220603,276529,694459,253856,403481,7979,103443,458822,62085,41757,694459,45710,87259,84649,90689,41269,43797,524592,496280,111159,257381,23287,13302,28272,29789,35788,46316,30325,31820,11113,7369
2018,IL,3,479004,239389,239615,704050,554906,40830,36562,228203,481409,84132,52532,704050,40177,93013,94144,90865,49337,45882,538288,514646,108168,246239,12258,7272,21758,21297,29552,43180,30340,40223,20117,20242
2018,IL,4,410804,198815,211989,702062,420391,35557,29477,475571,466352,79511,41478,702062,50823,127299,106083,86419,38563,36197,534143,508325,71791,233844,12624,7803,26754,26681,31909,42047,28838,31142,14880,11166
2018,IL,5,545831,264796,281035,743699,594110,29097,77648,138791,543553,180700,123152,743699,51171,165631,108187,89270,42669,42050,608378,587819,95746,304941,14083,7012,18618,20534,26873,44465,38165,52673,31891,50627
2018,IL,6,523796,256062,267734,730345,600898,23927,81487,73998,506744,161166,108118,730345,36576,78770,92587,106251,58047,51885,561679,537948,119204,270115,9080,4101,13242,12417,22594,36807,32742,54873,35724,48535
2018,IL,7,522767,245563,277204,707513,264669,330818,59502,124242,501978,110752,100565,707513,52673,147911,93915,83168,41863,38607,573343,545456,96514,301839,33918,17644,34397,22998,29853,41729,27082,40759,19931,33528
2018,IL,8,442009,210434,231575,707268,454580,46409,105975,212650,477198,108063,56401,707268,47461,103275,100065,85484,45511,45245,539778,516414,97618,250552,10142,4846,16940,17310,32612,47447,36838,47658,20926,15833
2018,IL,9,498242,242188,256054,721481,507446,78619,111401,81079,506098,160257,128004,721481,41258,94815,95446,94961,50253,44286,564037,538469,126337,290016,17873,9926,22170,20510,30618,44496,31476,45997,25981,40969
2018,IN,1,537218,259331,277887,714756,492098,143562,13126,113541,489062,74177,41644,714756,45745,88008,89534,93916,50208,48933,553329,526303,118463,276543,17711,11664,28238,27893,36749,48793,37909,41442,15819,10325
2018,IN,2,522778,254316,268462,723483,616378,63748,13216,73761,477898,71384,41767,723483,46813,91031,86233,87849,47086,46882,546196,512574,118817,276707,17395,11499,28138,28233,41907,55196,39502,35088,10891,8858
2018,IN,3,540022,263081,276941,747060,646328,58934,22933,46403,490891,76823,41171,747060,47839,96262,90566,90732,49988,47570,556270,528154,115773,288583,12929,11037,28516,29138,44970,58910,43008,38494,12575,9006
2018,IN,4,567094,281136,285958,768025,679224,41285,28872,48814,498607,89562,49238,768025,65630,92998,92888,97421,48657,48643,594483,548256,118000,292185,15948,11229,25696,28720,39394,58013,43145,46376,13595,10069
2018,IN,5,573500,273289,300211,784462,651421,79590,38749,37508,533259,150521,94850,784462,45668,105038,106893,105301,53376,46252,596192,573054,116399,306483,13688,9362,23599,24747,35406,54358,37373,54528,23291,30131
2018,IN,6,549035,267782,281253,719771,668943,27914,14906,20114,489920,68064,40927,719771,52797,87446,82040,94444,51550,47021,562170,531197,127419,286401,18772,14935,31014,31651,37235,59281,40138,35283,10322,7770
2018,IN,7,521076,242838,278238,760466,438167,250588,29953,87750,493773,83225,40218,760466,52411,126268,97287,89673,46334,41939,566389,533771,92272,292119,25897,16809,35715,33599,48737,54404,31067,30766,9211,5914
2018,IN,8,549149,270738,278411,718591,659502,41140,8256,18872,490519,70886,35919,718591,49281,88323,87125,89016,51059,50336,558736,529383,124660,287940,19025,15046,30459,28477,41600,56618,40468,35476,12241,8530
2018,IN,9,575308,279976,295332,755264,687866,32786,23548,25656,503964,87169,53521,755264,59255,98872,93907,93398,49342,49102,591056,549343,119343,292208,18026,12943,28830,28574,40217,56082,42853,40930,13176,10577
2018,KS,1,502712,254352,248360,698323,622552,30462,16598,113508,445692,73822,41709,698323,61631,89193,77887,74680,44931,43091,531809,492504,115910,273007,16505,14159,29291,33308,42526,53620,37926,29298,9225,7149
2018,KS,2,538594,266041,272553,713845,617745,48023,16076,48603,471249,85361,56193,713845,55141,85466,86552,82591,45975,47581,552616,512793,123084,282985,19271,14634,30301,28676,41420,52853,35971,37207,12986,9666
2018,KS,3,534532,258428,276104,775243,619413,74965,45083,95844,518077,153543,92898,775243,45397,106367,107828,98249,50457,46392,580447,556605,108784,296249,12887,8585,17912,22668,32099,51009,40225,52587,27488,30789
2018,KS,4,515676,253444,262232,724099,587113,64551,29560,90488,476408,89642,52975,724099,46840,95396,87180,84163,48562,46694,541487,514316,114413,281167,15642,12509,30600,29590,38616,54433,35539,38761,14709,10768
2018,KY,1,552530,269167,283363,721124,641142,61792,7231,21680,489762,53017,35500,721124,49146,84360,83043,90151,47763,51212,559063,528259,133233,282020,25877,19856,34984,32985,42281,50957,29701,31353,6488,7538
2018,KY,2,577362,282075,295287,769850,685076,51030,16562,25454,516740,63088,43662,769850,49923,96791,94428,99538,51210,50705,591524,555801,124068,290818,20798,15500,32041,32172,42308,53843,37207,37239,10964,8746
2018,KY,3,553926,261136,292790,749110,525539,179834,27257,43817,518347,103489,70754,749110,46901,111506,93857,92157,52174,48180,583435,554986,120473,302502,21449,16928,30002,28866,41146,55324,35999,39359,16639,16790
2018,KY,4,565232,277020,288212,754387,693312,34749,12889,25598,514606,92505,60220,754387,44193,97324,96951,99062,54325,50038,577207,548874,116906,284807,17253,10242,23923,25733,33740,52470,38045,48085,16654,18662
2018,KY,5,537877,263796,274081,695105,674403,12740,2928,7561,481463,34635,30604,695105,42975,83032,86154,95142,46889,48287,540810,513180,121959,266607,39313,20609,39149,32973,37301,43410,24466,20487,4835,4064
2018,KY,6,581992,279091,302901,778826,655551,82271,20228,37396,518496,95356,70955,778826,67606,106507,98674,99323,52350,46889,608582,569319,114753,305959,20940,13603,28864,35178,46123,54089,39191,40068,14491,13412
2018,LA,1,594231,282992,311239,806638,634048,121143,26428,71074,555546,111625,59327,806638,47371,110439,103726,100007,55035,56144,622019,590982,130195,300739,18197,12757,34515,26147,40933,48111,40438,42921,17470,19250
2018,LA,2,587115,273178,313937,794121,247841,499911,21259,56176,544711,80912,48252,794121,49460,121283,102742,99911,54764,50469,614277,581510,115542,296535,40475,22488,41999,33164,37127,43943,26992,28857,11518,9972
2018,LA,3,577604,275886,301718,783545,551911,207108,13609,32653,519623,79682,35634,783545,49594,107603,98557,96581,52441,49219,590907,559861,115222,297581,23572,17310,37552,34698,37971,48871,34687,36747,14619,11554
2018,LA,4,559310,272704,286606,747314,448036,265965,11120,29762,493036,64928,33399,747314,51841,95538,93241,86509,48260,46896,568108,530275,122592,286839,28276,25238,42190,34920,36119,45453,26402,30635,9890,7716
2018,LA,5,555804,274214,281590,738249,448097,271739,7765,15650,492141,57200,27723,738249,46020,94208,92738,87398,48683,47858,561479,528108,121256,262611,32311,15904,38737,30470,34326,39463,27656,27623,8861,7260
2018,LA,6,585015,276949,308066,790111,547182,199436,21039,34639,520676,102287,57684,790111,64607,116184,98710,96907,44406,48666,605603,570029,115803,292915,19629,9323,25223,27538,35424,50345,36036,46736,21165,21496
2018,MA,1,568024,266490,301534,736481,626384,63061,19514,138855,508753,94022,62498,736481,54177,91442,81431,98954,53289,51484,585579,550188,132153,288420,21736,14756,30053,26779,34581,46945,34780,44327,19252,15211
2018,MA,2,558962,269755,289207,745347,613709,52786,52959,77102,510441,119076,89777,745347,62582,93644,87549,101713,54939,50896,602102,556152,121700,280279,14629,12120,25795,19943,30470,44977,35240,45881,25450,25774
2018,MA,3,543580,267058,276522,771096,572967,44852,67509,150515,523817,114095,86663,771096,51480,100832,96241,107007,62974,51236,598497,565927,105527,279358,12883,11574,21321,20255,25314,44752,33636,51683,25795,32145
2018,MA,4,559943,264258,295685,766019,651373,32621,59878,39516,526546,132913,138064,766019,46597,85099,92288,112651,58490,50282,597133,565453,127736,279926,10762,8580,16022,15123,20010,37330,33249,50049,33521,55280
2018,MA,5,535109,254313,280796,775135,581993,56410,110742,76232,555728,160452,173068,775135,50619,119970,110125,103053,49322,47881,626645,597068,125377,300644,12950,10177,14144,16444,24342,37820,33435,54637,33107,63588
2018,MA,6,577241,273324,303917,780524,659720,44775,44986,83856,555323,150394,107862,780524,46270,94515,88291,111208,60850,54263,621414,591119,146196,294705,13505,11380,18582,17591,26394,39745,33724,52631,34567,46586
2018,MA,7,558430,261887,296543,820086,413896,240934,97663,186622,554818,139190,122332,820086,91993,194096,105529,87990,40480,37374,683622,627126,89349,308906,28277,19541,25217,18830,27616,41981,36891,50841,26864,32848
2018,MA,8,561241,271141,290100,764891,565686,97111,72988,46510,558223,154738,114798,764891,45811,130607,98577,97986,55429,50953,618753,596849,124671,301338,13225,12087,18578,15900,26053,41038,35036,56989,33412,49020
2018,MA,9,573274,272549,300725,742570,649447,33475,14202,47572,539079,113988,78080,742570,43452,80127,82109,100989,54816,56206,601278,575761,164832,290718,13374,13063,22529,24235,30204,49830,34933,52069,25635,24846
2018,MD,1,567926,274632,293294,741621,604948,101529,21008,31974,518744,98879,68280,741621,45575,84246,81823,102334,56349,55008,582989,554781,138984,277758,14195,8393,18589,19537,32109,44943,37664,50877,25820,25631
2018,MD,2,560167,260668,299499,768511,405867,290608,51015,51397,527126,100647,80617,768511,50631,116817,102096,100914,48089,49604,595771,567504,109606,286945,16037,8488,20289,20237,34122,50768,41552,53362,22744,19346
2018,MD,3,545892,264371,281521,754636,465062,188106,68199,67780,523206,140954,121039,754636,51608,118540,98375,97566,47376,45855,593065,565446,115494,288000,12964,7857,15331,14716,24508,42714,38003,58358,30492,43057
2018,MD,4,503398,233987,269411,760398,211823,414752,34029,131619,526041,106098,73682,760398,42088,111589,105086,103981,56440,45752,580239,560150,103193,271766,9919,5676,13904,14558,25247,50310,40297,52145,29389,30321
2018,MD,5,556897,266835,290062,757621,358663,312258,40828,75797,508910,109979,80749,757621,55456,92563,93458,112444,55301,49410,592774,551761,105734,262835,9209,4452,11706,11400,21533,37967,35608,60201,35227,35532
2018,MD,6,523698,256158,267540,758943,504729,119827,93979,110002,520754,114504,103481,758943,47321,96062,100100,104709,53086,48049,584385,557058,118748,273544,11724,9260,17450,18729,28863,42526,34320,47958,25883,36831
2018,MD,7,528398,244249,284149,716136,251762,387758,60907,34379,496290,103497,93934,716136,48462,107108,88550,91055,48767,47809,564946,536095,113001,270505,22833,14770,20329,21069,32060,44513,30837,35449,20218,28427
2018,MD,8,533774,255084,278690,784852,502193,117465,89572,125487,546268,137203,167152,784852,43027,99601,105591,109737,52666,52392,610194,581937,126281,284582,10173,6158,12321,12734,21405,33233,34402,58743,36633,58780
2018,ME,1,546625,262366,284259,685535,642636,16704,15795,12892,506273,122049,76077,685535,37296,86360,80830,93357,53494,53306,558051,538622,138926,295578,13662,12905,23711,24654,36629,52990,43549,50432,19447,17599
2018,ME,2,524036,256001,268035,652869,618817,10933,7491,9519,477109,75440,36484,652869,36582,73584,72606,87109,51720,54947,531801,506818,137143,274729,21840,18694,32820,28871,42759,50407,33392,30148,8663,7135
2018,MI,1,564858,286708,278150,699220,643692,13903,8212,13320,509929,85744,48210,699220,43706,74614,72878,84671,54649,59642,570934,544217,163475,293025,17305,16255,33182,32100,43687,57822,41189,32795,9116,9574
2018,MI,10,553804,272084,281720,722722,664624,26568,19992,25031,512339,77786,44139,722722,39339,77889,85045,105632,57798,53422,567533,544888,132553,286251,14094,10088,24253,25457,38553,51116,36535,51928,19343,14884
2018,MI,11,534817,258134,276683,733920,586668,43918,90683,24140,520046,150278,105783,733920,40931,90625,92867,105137,54272,53642,577109,553459,123503,287025,10219,6278,15830,20990,28142,45201,38401,55472,30853,35639
2018,MI,12,526943,255173,271770,709832,549015,91459,49768,43833,466599,88172,81438,709832,70300,109046,79601,85462,44583,43931,563615,520546,103976,277461,24342,12322,25675,22652,33483,49589,35431,38456,18711,16800
2018,MI,13,474739,220128,254611,663867,260452,366070,12996,52763,438363,46425,25728,663867,45646,93226,79394,84737,41309,42432,501267,472821,97265,266256,43969,19890,35829,33522,39591,42246,23932,18981,5451,2845
2018,MI,14,512851,237874,274977,704494,244398,406995,42569,33928,483376,84594,69150,704494,47116,101640,82219,87544,45332,48832,547238,522840,117809,277198,30723,16238,27172,29203,39036,46032,27545,31295,14764,15190
2018,MI,2,551323,270056,281267,743361,625058,62532,23818,70506,493384,88889,43212,743361,55397,97756,88115,90354,50787,46785,572043,536436,119587,277873,12323,11018,24267,29261,42097,55577,39753,40632,13304,9641
2018,MI,3,551028,269805,281223,749975,627466,77752,19956,59860,502819,108485,56503,749975,47907,107744,92279,92173,48618,49214,569489,540065,112791,283940,15102,10913,24601,25068,40696,56746,37866,40729,13951,18268
2018,MI,4,554938,275776,279162,704592,659539,17711,11051,23557,486940,63205,41979,704592,52695,81563,77133,88404,49757,52606,561588,528034,137477,279730,17780,12813,30805,31072,43383,56106,35939,32955,10136,8741
2018,MI,5,520558,249502,271056,671115,519531,130592,8402,33836,467251,60581,33494,671115,40560,80842,75890,86755,48587,50627,524805,496934,124550,283846,24262,15264,33508,33061,44752,50769,32750,31883,10210,7387
2018,MI,6,541981,263696,278285,721736,607696,75155,16136,46202,481239,87245,52791,721736,58166,86872,84013,87090,49980,48429,559763,525467,124855,285178,17110,12142,28898,30039,38814,57318,35506,40095,13729,11527
2018,MI,7,548462,271940,276522,706811,644695,38839,10621,31975,496225,82299,46106,706811,40991,83420,81952,95323,53583,51324,555530,528119,130623,279677,13444,12093,25461,25225,36579,56719,39091,42795,16269,12001
2018,MI,8,554462,270121,284341,749011,635322,55058,43682,40479,493390,117489,83621,749011,61507,91041,88023,102171,50707,48812,583935,540104,112636,281718,13501,9806,20662,21888,31411,47914,39302,46530,25385,25319
2018,MI,9,552114,266809,285305,715259,557129,113094,35858,17951,517946,98059,60488,715259,46031,115075,86153,95306,50794,51265,576801,556075,119353,298288,16449,11504,28798,28953,37295,53522,41364,46079,18099,16225
2018,MN,1,500330,247189,253141,678418,606439,28864,23221,46054,452944,89888,45124,678418,50531,82989,81859,78871,47743,43909,522083,491011,117573,272152,11698,11960,23687,24007,40729,48785,39879,43931,15147,12329
2018,MN,2,511914,247867,264047,714141,601405,51227,40711,45305,475931,133777,57188,714141,42658,87713,98853,94538,54537,41197,538088,509440,99093,264954,7275,6479,13540,16432,27924,42012,39530,56939,28318,26505
2018,MN,3,517834,251195,266639,723994,569372,74586,65873,29677,507943,168245,91924,723994,31663,88451,96810,103837,55855,48307,552571,534384,114683,282744,7880,5833,15955,17838,27846,42746,36576,54042,29607,44421
2018,MN,4,510862,243687,267175,717766,500450,90034,103679,48079,483064,132564,84873,717766,46427,111924,91701,83449,47366,43987,547240,520818,104637,271654,14782,9183,17093,22398,32107,45284,36616,45079,23254,25858
2018,MN,5,517155,256364,260791,718802,484065,137283,52221,68067,492936,148035,87474,718802,57357,150423,99317,74379,41441,36304,569735,537932,91072,297469,20384,11669,22543,25627,34484,53678,34400,49106,22342,23236
2018,MN,6,525551,264594,260957,722715,646833,34764,25856,25002,472879,99941,46010,722715,47766,87738,97462,98188,53146,42268,541574,509607,94077,257420,7845,8311,13795,16259,26771,41634,41263,58620,26045,16877
2018,MN,7,495727,245413,250314,663069,599813,14935,8787,33729,449385,71229,28652,663069,42013,76374,72900,74498,48182,47192,506770,482882,130239,269318,13327,15251,26545,24815,34813,55011,39189,40889,11552,7926
2018,MN,8,527541,266984,260557,672274,620998,13595,7901,12100,474147,77171,36033,672274,41135,73929,76065,81920,52810,52163,531071,506140,137260,278741,14285,14458,27945,26969,40578,53479,35859,43100,11932,10136
2018,MO,1,549361,253168,296193,728365,315884,374976,27993,24864,501988,95705,72481,728365,54686,125975,90109,83918,45181,50229,573137,547414,106576,321228,34008,17593,35406,35382,47215,56982,35756,34254,11439,13193
2018,MO,2,575828,272618,303210,760689,669924,36462,45279,21247,539757,153455,114979,760689,39166,86204,94384,101556,58433,55350,595267,573125,143830,301587,8269,6795,16624,18961,33307,47746,40702,58034,29611,41538
2018,MO,3,602748,295360,307388,793405,736054,37896,10342,19356,546487,95185,53094,793405,46893,103148,99407,103573,57184,55171,612022,583523,128004,302574,11885,10333,24007,25509,41731,61783,45873,48084,18065,15304
2018,MO,4,584925,289078,295847,770500,686709,46588,18198,30694,505995,78936,52904,770500,65304,99947,87483,88336,48839,50992,599536,554488,130398,294174,16523,14138,32833,35919,45005,57210,35670,37727,10418,8731
2018,MO,5,573775,274276,299499,771847,530873,187089,17576,71048,528670,95848,55681,771847,48930,122301,96599,92444,49464,48164,596778,568252,119698,319116,20139,15742,32940,34357,48983,59031,38535,43231,14464,11694
2018,MO,6,583457,287409,296048,780002,702748,44269,17374,31814,525089,100276,52529,780002,47560,95505,97872,96886,53524,52768,593139,562983,128534,290010,12390,13771,26236,27845,37365,56989,40699,42934,16966,14815
2018,MO,7,595559,287998,307561,783672,715501,26303,14949,41219,526468,80720,44396,783672,57865,102054,91675,93640,53852,46935,605946,573271,138312,319781,23022,20842,38446,38138,52678,61482,35125,31443,8949,9656
2018,MO,8,567717,280877,286840,737972,677504,41401,7455,13232,508333,54781,34924,737972,45994,83998,84814,93001,53114,53684,572901,542590,139722,286336,27317,18972,38979,36705,43268,50754,30726,26789,6716,6110
2018,MS,1,577880,274187,303693,769595,519886,224099,8354,25696,508584,70075,37364,769595,52993,95682,96148,97685,48354,49168,588899,548656,121547,281673,22528,14729,34795,32506,41723,47586,37912,29486,11618,8790
2018,MS,2,523479,246408,277071,695797,218531,467627,2588,12593,454762,58897,32642,695797,46831,86277,84868,83098,45916,47852,527456,489876,106751,252354,31548,20120,37149,31439,34541,42531,26601,18551,5763,4111
2018,MS,3,559913,263747,296166,746155,444887,277045,11033,15224,497655,81929,58540,746155,51196,97140,99487,84482,47108,46551,572733,537394,122887,281354,32150,17552,33447,28560,35582,47290,31999,28271,13856,12647
2018,MS,4,579386,278636,300750,774983,552151,192758,16237,33613,516282,73800,45447,774983,53659,99928,100193,94399,49445,49079,591720,558604,123238,293249,31074,18609,35395,30014,42456,51474,34704,32457,9068,7998
2018,MT,1,823668,413026,410642,1062305,941438,9491,15317,41605,735761,152448,80957,1062305,67822,133976,128663,121090,72061,79732,832340,789281,200239,431421,27366,21951,42288,44297,59650,86052,56953,55094,20393,17377
2018,NC,1,566173,262291,303882,761087,363018,345518,20398,70296,515614,86634,62272,761087,54455,106297,93037,91880,49053,49266,600553,556649,126081,294568,26971,20273,34578,33531,43877,47753,34203,30569,11291,11522
2018,NC,10,585102,277020,308082,762919,614574,107490,15989,50383,542715,91955,45147,762919,41933,95569,90750,105807,54586,55100,603508,575251,140903,301589,18708,17690,34026,31462,43789,58855,37605,37479,10357,11618
2018,NC,11,604505,289081,315424,768166,694680,30358,11760,51563,564194,92976,55605,768166,41927,85001,89510,102765,56791,56195,624815,597268,173932,314271,18867,20138,37944,38999,46873,57250,37999,34868,9770,11563
