year,state,district,dem,rep,tot,incumbent,prevparty,voteage_pop,voteage_m,voteage_f,race_pop,race_white,race_black,race_asian,race_hisp,ed_pop,ed_ba,ed_grdeg,age_pop,age_20_24,age_25_34,age_35_44,age_45_54,age_55_59,age_60_64,age_18_plus,age_21_plus,age_65_plus,inc_pop,inc_less_10,inc_10_14,inc_15_24,inc_25_34,inc_35_49,inc_50_74,inc_75_99,inc_100_149,inc_150_199,inc_200_plus,"Gender,Male","Gender,Female","Age,18-34","Age,35-49","Age,50-64","Age,65 and Older","Income,Less Than $50K","Income,$50-100K","Income,$100K or More","Race,White","Race,Non-White","Education,HS or less","Education,College Graduate"
2020,NM,3,186282,131166,317448,0,d,519277,252164,267113,699985,457189,20520,15758,285661,480813,75423,57546,699985,41766,92759,85286,78300,46522,47471,540340,513119,130475,261846,19598,12465,27699,27785,33960,48454,31919,34660,12464,12842,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NV,1,137868,74490,223213,1,d,423658,214462,209196,712411,365927,97593,77326,334593,486893,58147,27495,712411,46310,114239,96213,89831,46684,39029,550029,522490,100897,257962,28007,15734,27906,31252,41542,47832,28497,24105,6354,6733,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NV,2,155780,216078,382673,1,r,536143,270771,265372,736907,578127,21736,41433,172877,517182,88055,53180,736907,45992,105143,89251,89327,51540,50088,580489,553026,131833,298135,12852,11699,24128,22227,34763,52417,45510,54481,19692,20366,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NV,3,203421,190975,417252,1,d,630813,309739,321074,857197,552971,87275,146596,145320,614749,137506,75381,857197,46011,123330,126448,121295,52974,49012,676863,651801,141690,321058,11652,8655,17938,19210,34714,60064,45596,61224,27815,34190,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NV,4,168457,152284,332469,1,d,521318,260551,260767,773641,492091,140885,58078,247809,517642,72129,37026,773641,44538,106343,98409,95651,46716,46724,582038,553922,123799,266402,16314,9011,20782,20198,37857,53206,39758,41534,15504,12238,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,1,169294,205715,375009,1,r,526240,253195,273045,713168,609438,43329,34986,127633,500228,101992,89353,713168,44735,84490,83718,99483,51967,52312,563385,537741,128258,252630,7999,5492,11455,13011,21092,33222,31250,52417,32489,44203,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,10,206310,66889,276569,1,d,498723,234930,263793,732732,503607,36004,150014,98403,526935,171734,161955,732732,44601,134882,102790,86946,39422,44435,590333,563542,118460,317659,17112,10637,19454,18327,20621,35222,30938,47645,27911,89792,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,11,137198,155608,292806,1,d,498830,233885,264945,737390,511527,63691,122339,127339,516311,118146,78448,737390,41940,100861,95162,97431,51385,45570,572509,550378,125902,265022,13134,12050,17090,16964,26726,38695,30742,50994,25523,33104,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,12,265172,53061,322248,1,d,552090,261980,290110,725760,515038,48104,124519,104219,575696,219156,198506,725760,48036,191490,111769,81047,34187,37743,639014,615864,119460,366996,23846,10277,14459,13380,17366,35614,36529,59524,46705,109296,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,13,231841,19829,254965,1,d,485528,219890,265638,751661,225691,249635,40175,409547,535132,102505,73347,751661,51816,156083,100343,93363,47163,37884,600224,579472,100296,295057,42010,24448,31080,23471,34079,45181,31915,31263,15865,15745,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,14,152661,58440,213101,1,d,401473,198917,202556,696664,288342,87715,134217,347621,503790,89411,52475,696664,38692,125901,102329,90986,43619,34847,555426,533402,106108,242702,14674,9700,19759,20218,26637,45124,33936,38378,18286,15990,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,15,169533,21221,190754,0,d,421642,186672,234970,739390,120577,331336,17363,472895,458160,46764,19995,739390,57080,118398,91885,90694,42521,39010,536837,502452,75652,262833,50371,28501,36822,25551,30888,42323,19708,19054,5277,4338,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,16,218471,0,259556,0,d,506330,233907,272423,739893,328712,254757,47909,207671,514624,106463,102512,739893,45789,93942,91157,96355,47227,48691,580348,550321,137252,277231,21658,12296,18070,19751,27558,39533,32540,42174,19499,44152,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,17,197353,117307,332655,0,d,495562,237981,257581,737355,509344,92750,52740,167343,494752,125355,120127,737355,45529,87979,92206,95196,48485,50035,558878,531483,120851,249845,8306,6740,11217,11315,18569,28770,26570,49702,27451,61205,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,18,187169,145098,335429,1,d,530428,259839,270589,718624,554583,88129,27480,131573,484103,94974,80049,718624,52044,82035,87288,98662,53687,48171,556501,524761,114260,253104,10959,8854,16628,12768,21602,33113,32650,52698,27306,36526,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,19,192100,151475,350598,1,d,555732,273985,281747,701011,610864,45349,17230,59070,508208,84415,74169,701011,45887,76671,77840,92801,55559,57245,573692,544170,148092,272241,14879,12485,23232,23018,29382,45381,36633,44541,23336,19354,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,2,154246,177379,335073,0,r,512037,250247,261790,698974,516218,77147,35221,164794,485988,92645,65993,698974,46943,88392,81090,100407,51398,51476,551182,522756,113225,223418,5866,3877,10782,9563,13956,29751,27876,50191,33378,38178,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,20,219705,139446,359151,1,d,560724,269068,291656,725669,568073,88482,46644,48551,503201,112428,90711,725669,57007,101405,86382,88918,46959,50051,587394,547682,129486,302852,14612,13388,19991,25499,33876,50484,37725,58270,26623,22384,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,21,131992,188649,320641,1,r,546491,280171,266320,694835,642777,27621,10813,23805,487798,69030,51639,694835,48012,87940,79980,87525,53317,49359,555922,523621,129677,280765,17178,13828,26261,26645,37742,52729,38358,40472,17006,10546,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,22,154997,155348,317094,1,d,533819,262176,271643,688391,610787,41784,25077,27723,470922,68580,54133,688391,53824,82387,73493,83170,48014,52562,548914,512398,131296,277265,16564,15048,28932,24110,38641,50399,37260,40526,14214,11571,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,23,129014,181169,313724,1,r,540476,265036,275440,687583,621613,29975,19977,28735,471015,67370,64560,687583,52853,81888,72729,81503,49628,50800,553107,511404,134467,282880,21580,15260,30413,26393,37228,52728,36857,38487,12427,11507,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,24,147638,182567,343437,1,r,539232,259517,279715,701841,584533,75912,24032,33280,486072,87176,68239,701841,44932,88880,80697,89662,49299,53015,555788,520440,124519,280843,20114,12823,24383,22008,36917,50578,38446,42875,16429,16270,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,25,206396,136198,347919,1,d,547133,259388,287745,714657,535686,124697,32453,67507,497620,113317,87590,714657,48406,103502,82255,85891,50822,47414,567397,537457,127736,294719,16996,12817,28085,27277,36414,50313,38692,46385,19993,17747,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,26,223276,91687,319591,1,d,540265,255400,284865,703114,494724,142552,37565,49337,490956,90583,64272,703114,49769,110748,80133,79360,49422,48880,561361,531940,122413,311623,26444,17118,32998,32669,39506,55335,38025,39861,17660,12007,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,27,149559,229044,383487,1,r,568055,280695,287360,719554,666977,26442,10614,20931,519888,97145,75105,719554,40178,82870,82322,98408,56093,56787,576733,551972,143408,296942,14192,9054,22897,22459,34632,57369,40998,50537,24021,20783,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,3,208555,161931,372642,1,d,536640,258653,277987,725746,532099,25697,130531,80656,522984,153703,140257,725746,43731,72936,78280,103824,57291,54839,583035,559505,155814,257333,8932,4003,10510,10262,16593,27963,24268,47236,34709,72857,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,4,199762,153007,355793,1,d,512546,247035,265511,730314,470752,129441,61256,163808,509901,125644,96605,730314,41901,94667,96824,94294,52566,48610,568761,544458,122940,238571,6915,4430,13484,9591,17718,29412,26954,43832,32949,53286,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,5,0,0,0,1,d,495842,228514,267328,759001,131438,388441,126150,151796,525292,87711,48101,759001,50336,105120,92452,100671,58498,47220,594921,563710,121331,230322,10768,9116,11436,18632,26091,37398,29600,44564,21252,21465,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,6,158862,74829,233691,1,d,434571,207640,226931,714299,295148,47355,300374,141832,527007,120015,81163,714299,33762,101381,97987,98052,55806,49540,572844,553099,124241,266127,18841,9468,20845,21489,27723,40606,30808,44905,26049,25393,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,7,191073,32520,225115,1,d,443176,216649,226527,698794,338843,94887,135441,273010,488355,114388,65499,698794,45619,140627,102952,84095,37764,35533,546260,526018,87384,253213,20868,14752,21734,19234,26765,33559,28017,35569,21566,31149,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,8,234933,42007,276940,1,d,545882,237340,308542,776825,245758,413323,57983,132766,549655,118758,74890,776825,51112,144067,107501,85449,46684,45350,616285,592921,120604,308982,32309,18269,28808,23895,32217,46186,34106,42804,20311,30077,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NY,9,230221,43950,276867,1,d,481363,218139,263224,720316,260531,349447,66131,87412,510141,119032,88085,720316,40814,125859,98542,87474,40888,44542,564414,541470,112836,285637,20644,14594,24219,21659,27568,43336,31753,43310,25943,32611,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OH,1,172022,199560,385274,1,r,550781,266070,284711,749773,530281,175150,35553,25303,498444,113595,75084,749773,50804,104359,90934,93635,48798,51552,573798,536598,109166,300336,20963,11762,26187,22565,34334,53133,34998,46961,23122,26311,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OH,10,151976,212972,364948,1,r,552940,262794,290146,723716,546380,139236,23540,22767,495847,91906,61971,723716,49593,99317,82851,85184,47629,48879,567143,534206,131987,300821,20140,11407,30413,31571,40531,53895,41089,42778,15068,13929,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OH,11,242098,60323,302421,1,d,525057,245327,279730,684617,272681,379104,18834,32739,475195,71152,61979,684617,48417,101915,76510,78472,48222,49883,541565,513897,120193,307046,39051,22722,36888,33682,39790,51407,30134,30026,10305,13041,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OH,12,182847,241790,437672,1,r,588304,284671,303633,788335,681978,50253,46304,20241,540443,140769,87441,788335,47457,97573,110097,106491,48280,52062,608230,578100,125940,301083,11607,7615,22500,23132,29547,53621,40380,53661,27024,31996,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OH,13,173631,148648,330801,1,d,560255,266690,293565,704191,571945,103519,22772,24866,495839,77276,40077,704191,56023,92568,76512,89288,50020,49932,573246,540104,137519,301973,24169,18506,35351,36384,46904,56703,35101,31096,10028,7731,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OH,14,158586,238864,397450,1,r,553234,265802,287432,714870,644694,43637,18856,23639,510188,107021,65706,714870,37460,77349,84317,91834,51790,56688,563606,539648,148210,289183,10350,9253,22996,26608,34148,54938,38942,47156,21481,23311,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OH,15,140183,243103,383286,1,r,594787,299132,295655,769664,687485,45035,26978,18388,538878,114208,72902,769664,48628,114949,101297,103858,50669,49565,608043,575504,118540,293600,14238,10969,21470,22569,31852,56550,38238,52791,23663,21260,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OH,16,144071,247335,391406,1,r,556708,268467,288241,719744,667377,22339,21169,18865,514273,116652,66012,719744,40199,83866,83886,91546,53101,52747,570006,544829,149127,298797,10684,9187,19566,25785,38426,59958,41784,52770,19971,20666,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OH,2,146781,230430,377211,1,r,555323,265446,289877,730151,629338,78342,16092,17880,511599,103289,66014,730151,39792,99344,91323,89716,48358,52088,564633,544879,130770,301403,19057,11592,30953,27322,35043,50171,36795,47091,19869,23510,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OH,3,227420,93569,320989,1,d,565727,272441,293286,813890,430038,308727,43843,58824,524905,103511,53224,813890,59638,149955,105305,88755,48971,42700,614395,569569,89219,318400,22036,14368,36600,33214,46315,64318,38488,40936,12359,9766,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OH,4,101897,235875,347626,1,r,550776,272622,278154,712261,635946,50948,11517,27628,495000,63899,35146,712261,43416,84302,87452,90512,50926,50911,556659,530428,130897,286055,13680,12126,24233,27735,39732,61529,42755,41535,13150,9580,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OH,5,120962,257019,377981,1,r,553726,267647,286079,721212,657924,32486,12677,43160,491700,85220,52482,721212,49480,91556,80997,88049,50395,50956,561344,528121,129747,293869,12855,9191,26263,26613,39142,57845,42035,45884,19196,14845,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OH,6,85661,249130,334791,1,r,549999,271981,278018,698284,664685,23534,3669,8501,496262,55325,33237,698284,38187,78770,79673,89834,51960,53702,551844,526442,142323,275138,18864,14109,27275,30758,39750,55014,34335,36344,10964,7725,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OH,7,102271,236607,350549,1,r,553091,269427,283664,727011,669556,41674,7052,21349,499046,69945,35243,727011,38021,82579,85652,90198,52577,50182,557550,528666,137858,284461,14994,11295,28236,29051,39203,56226,42269,41405,12669,9113,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OH,8,110766,246277,357043,1,r,547822,265094,282728,733811,642366,61223,20567,27497,487504,77364,45752,733811,52700,83825,87483,91486,48751,50661,564976,527415,125298,280620,16378,10385,24305,25237,34737,52325,41579,42113,20139,13422,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OH,9,190328,111385,301713,1,d,520939,244657,276282,697570,519976,131522,18602,75942,474682,73813,39370,697570,43961,102490,79859,82481,42929,50169,537215,509391,116754,297555,29964,18125,35077,35619,42984,51834,34641,30418,10165,8728,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OK,1,109641,213700,335471,1,r,574642,275491,299151,809500,575809,88439,31975,96693,538008,114042,58265,809500,49354,115563,104371,95737,49239,49766,607863,576392,123332,314493,19413,12217,29648,30572,41086,59042,38936,43993,18724,20862,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OK,2,63472,216511,288527,1,r,565049,276822,288227,747337,492262,34672,7598,42734,507310,61187,27154,747337,47174,88160,87008,88623,50000,49559,575055,543817,143960,285136,24504,19258,35680,33672,42263,52630,31722,30494,8304,6609,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OK,3,66501,242677,309178,1,r,568862,283185,285677,782091,623806,39250,13990,83281,512294,81021,40336,782091,55841,99150,101861,85742,49597,47724,593853,555109,128220,286280,18879,12557,28254,30923,41162,53811,40052,37563,12165,10914,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OK,4,90459,213096,314358,1,r,594411,295648,298763,792928,595524,76656,26671,69799,518821,85714,47470,792928,63311,107885,100954,90751,50652,46855,609768,568366,121724,293347,17828,11608,26486,27412,39578,55383,38439,49700,14746,12167,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OK,5,145658,158191,303849,1,d,572095,272906,299189,825115,578384,126866,34082,145599,542811,105924,65396,825115,54393,126241,107322,91867,50510,48885,618203,587512,117986,315895,22519,15678,31114,28598,44424,59514,37385,39250,17865,19548,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OR,1,297071,161928,458999,1,d,617472,302266,315206,858875,673842,25225,94505,129232,603297,146959,98843,858875,50309,131559,124597,109166,52367,53280,672986,643830,132328,325950,16912,8665,16570,20794,29568,56758,47412,60832,33598,34841,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OR,2,168881,273835,456810,0,r,638108,313988,324120,841022,754274,10644,16018,119711,600342,98581,63243,841022,45517,101878,105293,100780,54120,56809,663819,636680,181462,330768,20243,13611,30133,32847,46850,60386,44798,48055,18038,15807,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OR,3,343574,110570,469885,1,d,641510,316334,325176,853116,666779,58500,83609,99113,621311,166429,108829,853116,51614,152408,141210,110731,45528,49836,690906,662601,121598,341703,17610,11644,22825,22398,39313,61089,43444,61997,29150,32233,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OR,4,240950,216081,467149,1,d,650640,315657,334983,820504,721421,13551,30916,69429,579277,95750,67048,820504,66514,102304,96248,88877,53791,59667,670572,633394,178390,335886,19419,15903,33901,35697,46917,61638,43975,47650,18332,12454,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,OR,5,234863,204372,451875,1,d,614474,297176,317298,844220,707537,16582,37969,149354,583891,120192,66442,844220,52192,106436,111498,101467,54049,56723,656638,624117,153718,315045,14355,11129,20690,25252,39810,59661,43426,54797,24724,21201,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,PA,1,191875,249804,441679,1,r,542506,262756,279750,713411,609026,40214,49208,39580,513375,129861,88736,713411,39214,80686,88318,97165,58829,53871,567894,546224,134506,272563,7584,5076,18156,15198,23904,38600,36687,54273,32939,40146,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,PA,10,182938,208896,391834,1,r,558693,268526,290167,744681,581914,104174,34386,67716,520990,106116,61764,744681,42270,99482,89980,97521,52721,49226,583206,554879,132060,299825,16738,8622,23877,26379,35098,55256,43241,53157,18651,18806,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,PA,11,141325,241915,383240,1,r,555086,269815,285271,734038,653693,39688,17523,65522,504501,92669,48956,734038,42862,95131,86424,87656,47033,51283,565858,539240,136974,278868,11048,8597,21237,19021,35962,56785,44067,47498,17375,17278,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,PA,12,99052,240717,339769,1,r,552013,274549,277464,701387,658067,20702,15242,18558,479498,67395,46602,701387,57251,82768,74795,83654,48278,50648,564084,520929,139355,276084,13328,13495,28835,30294,37959,54747,36746,37583,12939,10158,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,PA,13,96612,267789,364401,1,r,548308,270916,277392,697051,650844,30611,5017,24315,498802,62650,40119,697051,39379,77124,78948,90685,51217,52116,555901,530023,148712,281524,13610,12072,28160,30100,42083,52257,43461,38979,12013,8789,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,PA,14,131862,241668,373530,1,r,545910,265528,280382,678915,633984,30913,8764,10324,497954,89405,47587,678915,37655,76721,76259,89275,48286,57889,551141,526886,149524,292836,19686,15117,26329,27492,38350,49744,39274,43157,17875,15812,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,PA,15,92143,255051,347194,1,r,543052,276035,267017,672749,640736,20134,7290,8436,489551,64366,36690,672749,41555,80940,74033,88693,50230,52550,548570,523228,143105,280673,17317,13670,32762,28635,38819,57615,35225,38463,10613,7554,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,PA,16,143865,210008,353873,1,r,537685,260600,277085,678333,614553,43909,11761,18448,478760,86106,49200,678333,43236,79969,74419,87889,50347,49516,542952,513075,136620,283627,19892,14399,28350,28943,38314,50356,38844,39448,12993,12088,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,PA,17,222242,212279,434521,1,d,551560,267975,283585,706961,622904,51746,26037,12271,524090,134447,88397,706961,31103,92829,90993,87708,50555,57203,567088,550149,144802,313101,13885,10292,24068,23433,37008,55418,40769,54295,25680,28253,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,PA,18,266084,118163,384247,1,d,548814,255698,293116,693858,510053,141555,34412,18695,497256,112625,86114,693858,52090,118519,78163,76350,44937,48515,571436,538831,130772,320533,25568,13350,29994,30652,39444,55194,40804,47375,18776,19376,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,PA,2,198140,75022,273162,1,d,491451,230925,260526,722722,325152,202303,69789,201666,489578,72914,37755,722722,36752,120348,94081,88268,45655,43447,543092,518291,97779,259215,32429,16830,27014,23833,36444,43518,26429,30177,12284,10257,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,PA,3,341708,33671,375379,1,d,573719,260749,312970,741654,246857,433949,47436,32106,517347,110329,99717,741654,65853,164762,89260,75065,38715,41716,607247,572137,107829,315700,39323,21313,27931,31692,37799,51238,34595,31073,16780,23956,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,PA,4,264637,179926,444563,1,d,552061,264975,287086,730701,581586,80064,56838,41567,518644,145207,106468,730701,40848,92636,92753,93311,50891,54384,575593,551653,134669,283530,8925,6067,16531,17756,23170,41826,39088,54878,32197,43092,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,PA,5,255743,139552,395295,1,d,525272,244308,280964,719973,456095,194626,56568,32240,490625,110717,81565,719973,46474,95577,91944,88364,49519,47521,559252,527947,117700,267150,15306,8662,20007,24508,30737,38611,32830,41602,22558,32329,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,PA,6,226440,177526,403966,1,d,533141,260414,272727,735283,573777,63251,39886,118163,495820,137424,93902,735283,47776,88590,91674,95164,51437,48413,564430,534596,120542,270267,12531,6707,15704,15578,27418,41697,32478,46611,26910,44633,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,PA,7,195713,181569,377282,1,d,550950,265506,285444,731467,600026,66696,27766,149773,507566,95784,56898,731467,47306,91956,87809,92343,50678,52246,577146,543990,132534,272657,12549,8369,20228,24067,33563,47627,37688,49719,20027,18820,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,PA,8,178407,166201,344608,1,d,543310,267504,275806,698973,589106,62808,17735,88622,500010,75074,46529,698973,43563,84396,82076,90944,52840,50318,561078,533255,139436,275550,15498,14862,27113,27941,36962,53858,37997,37304,13558,10457,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,PA,9,118266,232988,351254,1,r,556670,276821,279849,699832,645419,22394,11234,49828,503669,68538,38776,699832,41367,82414,78250,95584,53239,52883,563696,535055,141299,275546,11720,11453,23133,26727,34755,54285,40239,46072,17292,9870,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,PR,1,0,0,0,0,,2579596,1206627,1372969,3193694,2054764,609279,8734,3134759,,,,3193694,224534,385530,395192,412923,215519,212906,2620960,2480442,679665,1170982,314185,137740,217667,146361,134328,113432,49955,33682,10760,12872,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,RI,1,158550,0,222307,1,d,391053,188707,202346,530066,402110,58978,22230,101158,366838,74382,51146,530066,37972,73171,59019,68832,36619,38432,423356,394066,90765,201963,13376,9469,17065,15802,23490,32168,28776,32571,14927,14319,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,RI,2,154086,109894,263980,1,d,409745,193531,216214,529295,431580,42601,25807,71485,380114,81705,53042,529295,36195,75009,65414,66996,36834,39471,432430,406739,96390,205211,9434,8934,14257,15376,19746,36027,28360,39072,18050,15955,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,SC,1,210627,216042,426669,1,d,615755,291781,323974,821107,591572,170391,23655,50332,579978,145876,91241,821107,44091,115459,106465,96308,57660,49396,643273,614896,154690,311963,15648,6973,16184,22322,37148,53622,43878,58130,26515,31543,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,SC,2,155118,202715,363996,1,r,541862,257460,284402,722542,501142,188513,19108,42935,493815,105870,67549,722542,44110,95398,87997,93852,47084,47814,559686,526797,121670,280589,15942,11935,26932,23131,38819,47627,39062,40258,19976,16907,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,SC,3,95712,237544,333256,1,r,540303,259782,280521,706961,531157,149560,8629,33297,483422,69576,45739,706961,48691,84405,79639,89686,52618,43554,553967,520340,133520,266671,20849,13062,29347,28486,39116,49110,34351,31829,9995,10526,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,SC,4,133023,222126,360239,1,r,555462,262763,292699,754148,553998,142852,23441,67931,517193,109145,63836,754148,47567,105982,95489,94879,47684,48804,584300,554338,124355,289536,15861,11048,24337,28416,38701,56020,37688,41688,17037,18740,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,SC,5,145979,220006,365985,1,r,553076,261061,292015,738205,502928,207389,16041,32546,511308,87808,46809,738205,39156,89709,96691,97218,50858,48245,570779,543165,128587,286307,18628,13414,27328,26373,39582,53827,33723,41028,18295,14109,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,SC,6,197477,89258,289381,1,d,510628,246100,264528,665215,253612,370588,10842,40198,444138,63217,38395,665215,56353,94262,80680,73006,44306,44101,531172,488515,107783,251006,31386,15142,34115,27681,37238,42970,26948,22078,8277,5171,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,SC,7,138863,224993,363856,1,r,575255,268150,307105,740536,500058,212237,9698,31239,533350,75004,44494,740536,41450,85542,81643,90093,52678,58461,593237,565608,164933,289843,23617,13496,32214,32139,44988,55629,32580,34258,11154,9768,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,SD,1,0,321984,397732,1,r,653394,327804,325590,884659,743764,26679,14395,33018,588029,121231,53553,884659,57688,114420,106071,96689,58677,58373,669390,635739,153799,353799,16727,15252,32326,34740,45739,72124,48104,54181,18784,15822,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TN,1,68617,228181,305419,0,r,570495,275224,295271,725173,682102,24154,8106,29899,521341,72232,41918,725173,44635,86634,80037,99452,52965,51502,582924,556354,150751,301451,22971,18174,36596,33755,44582,56967,35162,33858,9886,9500,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TN,2,109684,238907,353183,1,r,587665,281680,305985,758519,675194,55241,16861,33529,525640,98936,65013,758519,58319,97986,89948,97004,52886,48916,605392,571328,138900,304715,21044,12368,32561,27974,40123,52791,41481,44823,14598,16952,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TN,3,97687,215571,320291,1,r,573580,278503,295077,743225,627339,86330,14283,32121,525977,87986,49489,743225,45214,94149,90138,96346,50381,53432,588024,560167,141531,294614,18171,15824,31610,30141,43098,54555,36759,37341,14075,13040,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TN,4,111908,223802,335710,1,r,596604,286724,309880,812697,677310,94915,19664,59399,539909,84561,43757,812697,56903,107952,101435,105292,53181,50113,622060,583968,121936,296321,14700,15466,24177,30166,41353,59297,41120,44040,16299,9703,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TN,5,0,0,0,1,d,564374,267188,297186,778094,517223,198732,32160,75682,543345,146327,87043,778094,52896,154567,106274,90010,48287,43434,615993,586514,100773,320384,15435,11506,23615,27777,44311,61512,44933,48127,18410,24758,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
