year,state,district,age_pop,allage_m,allage_f,age_18_plus,allage_citzenpct,race_pop,race_white,race_black,race_asian,race_hisp,ed_pop,ed_ba,ed_grdeg,age_20_24,age_25_34,age_35_44,age_45_54,age_55_59,age_60_64,age_21_plus,age_65_plus,inc_pop,inc_less_10,inc_10_14,inc_15_24,inc_25_34,inc_35_49,inc_50_74,inc_75_99,inc_100_149,inc_150_199,inc_200_plus
2014,TX,35,767436,382444,384992,565179,77.1,767436,593871,88408,13538,467718,470984,60694,25589,68482,130406,108377,90126,42953,32055,527035,67067,254107,27868,17747,36609,31475,35431,45210,29319,21482,4746,4220
2014,TX,36,731297,367180,364117,544085,65.4,731297,603518,71144,18963,176802,478205,61542,28124,45528,94602,94211,97644,45643,47972,515760,98133,257309,15608,16621,28016,25967,31830,47009,32360,36330,13510,10058
2014,TX,4,719372,355730,363642,542814,66.2,719372,581866,81748,9716,97631,479528,63675,30582,41177,82119,91587,98574,48610,42951,509043,115687,255142,19456,15940,31214,27560,35748,45837,32221,30567,9580,7019
2014,TX,5,734553,372658,361895,539701,73.1,734553,548690,123978,22759,202853,473561,62308,32331,45005,100547,97338,96026,45857,39522,512473,94271,249636,16479,13972,33611,30066,39068,47728,26228,24913,10964,6607
2014,TX,6,737480,356963,380517,538169,55.8,737480,503636,157135,36376,166609,462218,89860,43425,55074,95815,102982,101645,48700,36565,507669,76511,255443,13916,10504,23255,22867,32595,51161,34761,39621,15909,10854
2014,TX,7,770950,377769,393181,571562,62.6,770950,532116,108955,92177,242266,502706,139578,97944,53520,123611,119827,95721,51357,37868,546540,74322,293681,16571,10063,27629,22908,29516,45690,32564,44348,21419,42973
2014,TX,8,767431,386981,380450,573066,64.0,767431,638843,66944,26340,160717,497733,99450,49206,53544,94663,106676,106690,48174,44420,542374,97110,257776,14244,10581,24265,24366,31616,44625,32995,36490,15329,23265
2014,TX,9,772152,378381,393771,568524,66.9,772152,268930,304058,103236,291170,480911,74424,43670,67498,131889,105668,94547,46035,35127,535649,67645,261388,21805,14388,36961,32452,42956,51105,22729,24754,8459,5779
2014,UT,1,727828,368084,359744,499890,59.7,727828,655306,11474,17911,87613,421714,84027,38379,57096,105001,93982,78447,38744,32873,468568,72667,232907,11401,9263,19541,20114,28510,52554,36305,35939,9654,9626
2014,UT,2,729552,371172,358380,520256,69.8,729552,604994,11365,24563,117623,440026,82061,46876,59760,113779,93800,75444,38723,33115,488768,85165,236700,14817,10824,22776,25779,34172,51463,31986,27336,8568,8979
2014,UT,3,721048,360924,360124,500426,57.9,721048,653941,9371,22417,70390,394140,100328,52790,79684,95925,88833,72127,35589,33204,462135,68462,213752,9433,6188,17969,18049,26562,41705,31100,35289,14585,12872
2014,UT,4,764474,379347,385127,516781,58.4,764474,653777,16045,27844,121474,448854,87416,38326,50134,121658,110841,81885,33443,32342,489951,68685,235011,9457,7480,17288,20019,32095,53369,39121,35504,11932,8746
2014,VA,1,770044,379777,390267,580107,46.8,770044,559315,145713,39522,71743,506299,104503,80072,53635,91280,101757,113884,52241,41253,549706,105884,268803,10052,6801,16664,19586,30164,46897,37999,53557,24234,22849
2014,VA,10,802127,399470,402657,583329,43.8,802127,587601,68472,125213,101127,524325,155452,133871,41414,94557,121026,127524,49927,43292,559158,87999,263798,5808,4241,10797,12750,18856,31247,27339,58802,36569,57389
2014,VA,11,782204,386662,395542,596315,49.2,782204,476589,115123,157717,148593,523480,145265,133640,51562,118380,120489,111859,50402,41503,566842,80847,265346,7752,4119,8726,11591,19571,41519,38540,58002,32616,42910
2014,VA,2,732346,365647,366699,574754,40.7,732346,491575,173532,48478,54705,489863,101068,57650,61272,121019,91712,97119,46098,40409,538612,93506,274587,13772,9551,20487,25810,39594,54544,41548,40598,16260,12423
2014,VA,3,753380,362700,390680,586647,60.6,753380,263378,447580,23159,45721,483607,66838,42280,78122,129351,86098,92137,47075,39576,546275,89370,286632,32197,21042,37657,33349,43057,50546,30765,25964,6313,5742
2014,VA,4,746976,371634,375342,571663,42.7,746976,457312,249826,24340,40066,500946,80468,46810,48119,97003,98901,110709,50675,45699,539661,97959,265513,15412,11001,23108,22945,34744,51458,38906,45547,14556,7836
2014,VA,5,733330,356311,377019,585386,60.6,733330,546017,156063,15325,26661,512237,75472,57070,49989,82826,84417,102674,53610,52483,551928,136227,289733,24992,19111,31384,31185,42111,52295,34804,31947,10252,11652
2014,VA,6,746357,362860,383497,596055,60.8,746357,624845,90762,17031,35649,500226,83805,51781,62789,89871,83773,99047,51935,47715,547005,127885,290076,21020,16779,34423,31205,42304,57589,36304,32547,9152,8753
2014,VA,7,769995,370764,399231,590523,48.1,769995,580958,126878,43623,45210,530331,129042,82425,40359,97525,103958,113136,53264,48500,563096,113948,286332,8956,8149,18154,20228,33967,55112,42239,54143,21165,24219
2014,VA,8,774065,380478,393587,612803,57.2,774065,500276,116463,108903,148143,556318,170529,170236,44886,162449,124657,105151,47097,36662,593764,80302,308510,11923,6314,13863,14806,23545,44254,41105,63779,37089,51832
2014,VA,9,715465,356368,359097,581170,58.5,715465,651815,46416,9438,14353,495663,61430,36632,58464,81390,83783,98007,49555,50009,539827,132919,284490,29808,26624,40666,30356,42728,50368,28209,25436,5447,4848
2014,VT,1,626562,308516,318046,504752,47.8,626562,591853,9550,12620,10775,438279,91472,61429,46321,72896,72290,90001,51731,44706,475270,106655,257229,15776,14034,26389,26717,35991,49959,34971,34054,10566,8772
2014,WA,1,713399,354456,358943,539637,56.0,713399,581171,14573,79925,62587,485262,127876,72508,39486,100584,101324,101829,49445,44759,517023,87321,259859,11280,6270,14416,15706,27065,40946,37401,56682,24147,25946
2014,WA,10,714449,353924,360525,545598,45.6,714449,528580,63794,67026,78278,471394,82596,41861,58023,107458,91155,89845,45201,42085,518193,95650,261632,16111,10327,23176,22976,35958,57574,37035,36906,13463,8106
2014,WA,2,708323,353267,355056,558031,49.0,708323,555014,29436,79768,76410,482953,95430,46510,56983,96902,90420,95682,49404,43946,528061,106599,275308,16454,11318,26935,24415,36559,53447,38166,41646,16227,10141
2014,WA,3,697884,347853,350031,531588,50.0,697884,602833,19800,33379,63018,473616,70860,37692,40963,83063,91014,93493,49895,44588,506815,111563,264592,15565,10381,27161,30155,36985,53194,35661,36656,11034,7800
2014,WA,4,704219,355540,348679,500594,74.7,704219,550204,13703,16822,268309,430336,54483,27586,51622,89720,85618,84459,40318,39488,472494,90733,235617,14563,14108,24282,27966,35119,48149,30155,25874,8038,7363
2014,WA,5,690518,343003,347515,539711,54.2,690518,609439,19997,25110,42938,455887,78038,48143,57940,91619,78071,86863,49421,43329,499611,106584,267126,22158,16054,30808,29063,39445,52662,31646,29086,9571,6633
2014,WA,6,676910,342328,334582,541010,45.6,676910,556302,39086,41028,52093,480489,86621,52800,45222,86734,76387,92006,55837,47470,514902,122055,265236,19427,13167,26077,24637,36484,51630,33873,35333,12939,11669
2014,WA,7,732733,371544,361189,617246,52.5,732733,559471,42191,96991,55461,541498,186368,124003,57541,148576,113182,95877,43479,46448,589872,93936,328789,21541,10510,25975,21657,37843,51744,38055,55335,31936,34193
2014,WA,8,711629,351521,360108,526287,53.6,711629,571399,33990,72630,73487,468112,97570,54705,40943,88695,95374,106541,52389,40426,500834,84687,254292,12575,7567,16455,18986,26875,46024,37460,48384,20688,19278
2014,WA,9,711466,356161,355305,559175,49.3,711466,370584,95024,191074,86197,494937,125843,73283,48332,119406,101828,96843,45704,37768,535720,93388,267150,15212,9802,20368,22458,34907,46236,31936,42615,18310,25306
2014,WI,1,712072,348960,363112,547565,50.1,712072,627841,47705,16827,67483,487223,92166,44971,43690,85639,90033,107848,53774,45068,521351,104861,272387,13886,11004,25993,25158,37660,55617,36562,42987,14037,9483
2014,WI,2,740988,368227,372761,579707,60.0,740988,639685,42737,33843,46521,493055,124845,77055,64900,107130,94678,98614,49083,45669,543240,97881,302685,17681,13249,28189,30189,42680,56112,41299,43815,15910,13561
2014,WI,3,718518,361681,356837,564932,53.8,718518,674641,10858,19657,16920,470614,74714,40697,65776,84403,78501,96920,49423,45715,521204,115652,282399,13784,15432,33969,33812,44435,54670,37585,33883,8208,6621
2014,WI,4,717657,347179,370478,535368,61.7,717657,379841,258697,29348,117113,450992,76739,46667,60907,115147,91064,87889,40838,38010,501000,78044,281593,31980,21767,42844,34475,39325,47926,26537,23114,6518,7107
2014,WI,5,722537,355324,367213,560844,49.4,722537,666082,16769,22946,41906,501637,120900,56377,41783,89214,87862,106180,54210,46749,534962,117422,291080,13461,9860,24569,27534,39105,54449,42024,46262,17691,16125
2014,WI,6,712031,359250,352781,558527,49.0,712031,662755,15411,20025,31150,495700,84434,38241,45289,84980,83678,105607,55280,47545,532624,118610,287900,13228,12701,31379,30464,44993,62334,37410,36538,9796,9057
2014,WI,7,711006,357329,353677,555935,37.6,711006,664903,7973,14097,14582,503912,76060,33499,37197,77153,81085,104985,57584,51475,535112,131630,298690,15894,15434,36132,33424,48259,60344,41498,31722,9308,6675
2014,WI,8,722755,360032,362723,555184,64.4,722755,650534,15330,18244,35307,495029,86686,34043,42956,88427,86509,109300,52486,46687,530228,111620,290951,14769,14317,28979,30093,45717,58924,42265,38576,10152,7159
2014,WV,1,616232,306394,309838,496035,60.9,616232,583607,19866,7312,8256,427354,55206,37288,49061,76338,73316,81733,45025,43043,464922,107899,242233,23999,14297,34702,28866,36613,45318,25386,21345,6771,4936
2014,WV,2,628276,310451,317825,490952,42.6,628276,579286,37546,6880,10514,440215,57311,33301,36357,72248,79745,89017,47764,42641,467538,108800,247865,20037,14388,30693,29728,36892,49193,27638,25946,8133,5217
2014,WV,3,605818,297841,307977,480139,44.1,605818,568571,28606,3091,5733,428781,39917,25234,37113,70833,74612,80229,45699,45052,458085,112356,245277,28699,21167,41374,30781,37172,39126,21785,17504,4331,3338
2014,WY,1,584153,297181,286972,446389,65.4,584153,531680,9256,7442,57065,388962,69557,33776,42706,83555,71119,72469,41237,40250,422598,80332,232594,12260,9692,25858,23038,31654,42949,31502,37411,10493,7737
