year,state,district,dem,rep,tot,incumbent,prevparty,voteage_pop,voteage_m,voteage_f,race_pop,race_white,race_black,race_asian,race_hisp,ed_pop,ed_ba,ed_grdeg,age_pop,age_20_24,age_25_34,age_35_44,age_45_54,age_55_59,age_60_64,age_18_plus,age_21_plus,age_65_plus,inc_pop,inc_less_10,inc_10_14,inc_15_24,inc_25_34,inc_35_49,inc_50_74,inc_75_99,inc_100_149,inc_150_199,inc_200_plus,"Gender,Male","Gender,Female","Age,18-29","Age,30-39","Age,40-49","Age,50-64","Age,65 and Older","Income,Less Than $50K","Income,$50-100K","Income,$100K or More","Race,White","Race,Black","Race,Latino","Race,Asian","Race,Other","Education,HS or less","Education,College Graduate","Education,Postgraduate"
2016,NC,13,156049,199443,355492,0,r,562668,262257,300411,768213,537499,176584,31467,61769,519850,93580,46545,768213,52218,95393,93078,109829,53775,44525,596122,561590,123250,296838,22388,17229,36215,32977,46446,54616,31925,32389,11510,11143,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NC,2,169082,221485,390567,0,r,573776,275255,298521,819899,584858,176635,20327,78269,541334,130943,65164,819899,42770,99746,114892,125931,52560,43189,602961,577004,105016,288715,12656,14294,23355,24942,35926,50182,40330,46483,22159,18388,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NC,3,106170,217531,323701,1,r,570032,285166,284866,754350,548218,169084,17023,59800,494006,70344,42278,754350,68558,100043,83870,90459,49949,47174,585985,548375,122511,285216,20588,19743,31381,32867,43574,53564,35836,30608,9778,7277,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NC,4,279380,130161,409541,1,d,595782,281601,314181,847032,524537,202402,82422,86426,560830,178800,126583,847032,70845,139031,123415,113189,52157,43628,660012,616089,89410,321545,14888,9614,21410,26112,39780,58156,47563,50820,25061,28141,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NC,5,147887,207625,355512,1,r,563839,269193,294646,751232,593578,118303,14649,71285,512473,85978,48963,751232,53277,86092,90269,103737,52279,50206,590327,554355,129890,299083,26470,20430,35954,36823,43938,51840,37462,27360,8136,10670,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NC,6,143167,207983,351150,1,r,558550,264308,294242,763491,545204,166768,13944,75945,528196,85170,44907,763491,42103,85448,97169,109769,56532,49641,591275,559935,129637,297993,22280,19988,34751,33315,44792,55237,34090,32802,11328,9410,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NC,7,135905,211801,347706,1,r,592197,283162,309035,780442,585311,159956,10654,73104,545645,92099,43668,780442,51875,89777,96778,101212,55856,55210,619415,586876,146812,308011,30274,20177,38234,35049,41405,57185,35073,31685,9312,9617,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NC,8,133182,189863,323045,1,r,562414,271402,291012,774967,509184,195809,25617,76701,512925,89548,46405,774967,52882,109864,98612,97599,49726,42851,587241,555190,114273,288388,19052,15674,30220,34242,43069,57298,35704,32673,11798,8658,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NC,9,139041,193452,332493,1,r,551456,260865,290591,778477,510668,160315,24260,59456,516377,116434,58255,778477,42420,86680,106858,114657,53526,47511,578827,550996,107145,278978,20701,14412,30622,26656,33995,46309,32308,35504,14793,23678,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,ND,1,80377,233980,338459,1,r,570697,292569,278128,757953,660919,22571,13470,26434,495015,107578,38745,757953,64670,116058,86296,87234,50726,44850,583358,548001,109851,315134,19233,13042,28367,28380,39934,61161,42836,51724,15300,15157,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NE,1,83467,189771,273238,1,r,460328,227698,232630,639048,569839,26914,20947,55566,408833,86535,46197,639048,57038,85803,75668,72891,40886,38682,485859,452484,94903,250655,15010,9696,22816,29518,33334,47273,34207,37487,12406,8908,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NE,2,137602,141066,288308,0,d,452663,219258,233405,661142,541346,73200,28258,73293,429593,112941,55311,661142,40826,101311,89042,83307,41428,35916,487295,461681,78589,252290,14469,10696,19655,21001,35978,44479,33502,39104,18036,15370,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NE,3,0,226720,226720,1,r,441466,218375,223091,606926,563678,10908,5078,73590,405394,62455,27533,606926,37333,68270,68571,72413,40857,43485,459877,434236,111798,244617,16315,12874,26215,27930,36436,49371,31319,29759,7223,7175,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NH,1,162080,157176,365984,0,r,525955,259406,266549,671625,627367,14283,22994,23792,474973,112839,64052,671625,48442,83227,79468,100545,55430,48789,542467,512410,107514,264517,10157,8032,18464,21460,28938,52282,37222,47752,21689,18521,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NH,2,174371,158825,350509,1,d,517925,253590,264335,663170,619788,12195,19493,23479,472613,100622,69165,663170,40193,77367,73020,101713,54878,46217,532487,504205,119418,256126,10733,7901,17793,22915,30929,45246,38115,42378,19403,20713,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NJ,1,183231,112388,305473,0,d,540707,255024,285683,731932,496612,138629,44276,99258,503534,100423,52819,731932,47631,99940,91896,101941,55138,42948,568241,543042,111671,268934,14775,11747,23710,20337,29508,44581,36952,46221,22159,18944,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NJ,10,190856,26450,222771,0,d,482258,228819,253439,758062,219967,402737,60449,159774,498612,89974,51052,758062,56366,116666,104474,102616,47869,39749,575797,542146,87238,263874,28917,13446,29333,27212,32662,43737,28551,29378,12990,17648,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NJ,11,130162,194299,334992,1,r,536705,256889,279816,733706,601372,31048,87091,82080,518617,169299,112843,733706,41027,74840,91857,116138,54477,51852,579004,551676,129453,264000,6656,5960,12370,11608,18996,33478,30285,54115,35224,55308,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NJ,12,181430,92407,288634,0,d,497727,236032,261695,760061,451489,135855,138979,137764,521981,131910,105477,760061,45471,96742,100619,108435,55185,45859,588073,557830,115141,261895,13144,8537,18800,17797,22470,35937,30672,47960,28228,38350,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NJ,2,110838,176338,297795,1,r,534062,260018,274044,725217,546696,100633,33038,119139,507133,86854,44008,725217,44753,87504,84046,102413,55728,48357,568389,541085,129085,263281,15846,14280,25570,23361,33493,43771,34257,40100,18031,14572,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NJ,3,127526,194596,328060,0,r,566131,273311,292820,739696,589354,94321,35066,59571,524793,113783,63867,739696,46145,85434,84101,108005,56563,49447,587456,562562,141243,279855,10509,8029,21459,21704,30300,48612,39139,51966,22899,25238,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NJ,4,111532,211992,332684,1,r,518180,245237,272943,732142,620052,56216,30848,74041,494097,119636,75843,732142,44379,76658,80477,104072,54406,46021,554888,531192,132463,265981,9591,10159,20792,21285,25495,41213,31106,46146,27132,33062,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NJ,5,172587,157690,337701,1,r,531106,256690,274416,742865,590674,48094,89864,104283,512908,154756,90132,742865,45189,77392,88499,119183,59754,48978,575672,548767,119102,260235,8240,5515,14250,13592,21336,32580,34207,51477,32087,46951,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NJ,6,167895,91908,263435,0,d,493206,244022,249184,750419,478266,82810,151751,164848,511902,120126,78855,750419,55428,107581,101662,105495,52730,44111,590652,552526,100323,254143,12416,8725,15959,18348,26047,39849,34714,47991,25674,24420,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NJ,7,148188,185850,343635,1,r,517370,249980,267390,732070,577034,40136,78575,94942,511124,149382,112945,732070,40601,74377,92525,120893,61126,49146,568658,545721,113057,264024,8270,4996,11391,13980,17544,33966,30778,50899,32544,59656,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NJ,8,134733,32337,174889,1,d,436722,210561,226161,778294,446678,95031,82089,405301,541714,111141,68209,778294,54850,153029,125452,100321,42489,39377,611829,587849,81046,283931,23739,14942,26607,23786,35747,47704,29990,39166,17976,24274,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NJ,9,162642,65376,233242,0,d,473371,225253,248118,760005,472714,89569,103210,285668,524757,113234,63234,760005,48680,106899,105780,104994,47749,47002,591371,564535,112333,264366,17926,12526,24983,21633,29244,39394,29476,43489,20820,24875,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NM,1,181088,96879,277967,1,d,510269,245256,265013,702719,501221,24797,23969,347997,484169,88934,70346,702719,46522,102212,86094,89637,48420,45883,548049,519996,111923,271742,19971,16501,34453,28895,36714,49051,31391,31306,11540,11920,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NM,2,85232,143515,228817,0,r,471929,236203,235726,691695,589953,17841,7717,379919,447515,58516,35405,691695,52578,88154,79592,78534,44404,42545,522346,491554,114286,240631,22828,17249,35445,26455,36548,42362,25667,22879,4924,6274,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NM,3,170612,102730,273342,1,d,499660,242939,256721,686601,448460,13037,14522,281960,459697,68241,56791,686601,41755,86613,83667,81414,47097,45054,521106,492929,115852,245991,24184,15180,28181,23167,33990,41035,30428,30830,10268,8728,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NV,1,116537,54174,188352,1,d,423110,217813,205297,722331,383045,95393,79596,336871,482624,53786,19741,722331,53676,110543,97254,97371,43456,39192,556783,526259,94808,251845,24898,15313,36922,37592,38672,44573,25431,20015,4131,4298,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NV,2,115722,182676,313336,1,r,511199,258230,252969,713779,577546,17468,41072,159255,492221,76462,48896,713779,45864,96228,84317,93437,51840,47984,556672,527289,118415,271213,15202,10481,26825,26322,37504,53705,33618,40019,13526,14011,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NV,3,146869,142926,310963,0,r,557999,276420,281579,779908,530453,65905,134967,129829,554297,113806,60714,779908,38318,119066,111794,104983,49653,44567,604122,584148,124234,287760,13481,7878,19783,23840,37138,56990,44237,48184,17310,18919,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NV,4,128985,118328,265846,1,r,484115,235867,248248,724040,475646,128044,50043,210671,481468,64493,33877,724040,47807,98468,97008,95250,41928,44510,544979,518984,104304,244340,14926,9048,22801,26154,35904,49583,31956,34531,10976,8461,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,1,126635,158409,341554,1,r,525021,255957,269064,718175,623731,44500,32812,105603,496437,87110,82377,718175,48497,77022,86496,111025,51246,45772,566160,535767,124876,237708,9590,6208,14422,13451,20710,35676,30717,47875,28974,30085,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,10,180117,46275,266516,1,d,467979,224650,243329,708960,497928,30365,145551,87634,510231,153757,153717,708960,46762,131308,109872,81576,41769,40128,572704,549002,105578,302765,23227,11835,22189,23707,22694,33322,28424,41689,26701,68977,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,11,85257,122606,251718,0,r,502718,237713,265005,735452,515460,62785,112758,126727,511976,106775,69594,735452,46296,104815,95656,101174,49470,46461,573621,549461,114400,257947,21818,9020,21772,19460,25368,36622,31545,47986,22202,22154,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,12,230153,49398,312289,1,d,537560,246088,291472,715471,525079,42187,112625,100453,568765,221836,188631,715471,46485,200820,105830,86502,33362,38048,629469,608678,104203,358652,23367,11254,18782,17638,27161,44140,36038,56980,36981,86311,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,13,207194,13129,255239,0,d,496623,232107,264516,812752,232672,272000,47162,441941,562833,103641,70706,812752,65794,165486,110285,103699,44932,41526,645831,618141,96905,292811,39697,23710,38347,31273,29935,46963,31274,28782,11888,10942,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,14,138367,26891,197301,1,d,389836,188187,201649,691715,314005,88205,122050,344481,492785,83255,42881,691715,41408,115774,111099,93970,39385,36797,549514,524695,95760,234113,17303,10860,23110,25311,31896,44598,28803,31091,12390,8751,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,15,165688,6129,193703,1,d,402324,176507,225817,768801,118476,266094,20306,514886,459976,42846,14347,768801,68610,125240,93490,95129,40474,34711,551814,513297,70932,253527,48756,28106,37584,28199,36611,35256,18056,15380,3570,2009,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,16,198811,0,287556,1,d,496245,224644,271601,736806,342847,265339,52852,175713,506311,105948,99772,736806,50226,88584,95695,104640,48644,42652,576078,546456,126096,265359,18333,12938,21337,21927,27830,38935,30235,39001,20921,33902,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,17,193819,0,325571,1,d,477944,227521,250423,744406,510069,87019,48335,166650,492159,114830,103988,744406,47863,84143,90962,106425,52430,44086,560460,530365,114113,242934,9557,6685,15842,15346,21558,34261,23804,43371,28358,44152,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,18,140951,111117,319123,1,d,520551,254116,266435,722617,552745,83572,30147,117574,482745,95298,77161,722617,50848,81500,87826,109498,51301,46973,554341,522518,105647,247953,10730,8342,17808,18136,26564,35617,30731,46625,24653,28747,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,19,125956,135905,326588,0,r,548927,273364,275563,698185,619777,41235,15850,56623,494345,80832,63346,698185,48198,75314,72424,105281,58580,49526,567039,531518,133220,262401,14289,13365,28617,25581,31000,44284,33651,40639,16435,14540,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,2,102270,157571,317552,1,r,504231,245490,258741,714040,528448,74775,29591,174043,492562,94122,59607,714040,49070,91703,84749,114771,52865,48025,557995,531898,100449,217363,6683,5369,13921,12866,15231,31179,30153,45708,29222,27031,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,20,188428,83328,332499,1,d,555300,267439,287861,723416,573867,83521,42390,45410,490842,106069,84070,723416,64116,96939,83206,98200,52185,44230,580579,540754,116082,279485,14023,13310,25466,25451,32969,48992,35848,46412,17610,19404,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,21,75965,152597,288611,1,r,557028,282181,274847,711798,654596,25845,11338,24257,492810,63053,51315,711798,52890,89774,79434,100203,51435,49493,567428,535600,122471,277069,17693,14066,28987,29687,40029,53234,37250,36817,12058,7248,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,22,102734,113287,296086,0,r,544952,267962,276990,703464,629055,40854,23492,26560,478015,72352,52117,703464,54868,80942,74749,96617,53584,46983,558447,519715,125140,270214,17688,16160,30077,26746,36259,53076,35895,35102,11560,7651,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,23,106600,136964,296198,1,r,543388,267167,276221,703717,636916,29908,21298,27758,473139,63790,59648,703717,58344,82860,73426,90353,54103,48926,560920,514565,123471,272324,21028,15445,31981,30917,39386,50562,34263,32424,9087,7231,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,24,110550,150330,315429,0,r,540253,259185,281068,707479,596076,71673,24127,31101,482795,82816,63393,707479,49458,88819,79092,98244,54515,46272,557539,522958,115853,278410,19722,14420,26841,24338,39186,51047,37094,41490,13744,10528,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,25,168660,113840,336386,1,d,545800,259072,286728,720963,544995,125297,32807,63514,493155,104275,79663,720963,52935,100858,80340,95984,52434,45037,568709,534759,118502,288805,24531,14806,27699,28376,37826,50256,36091,41302,15303,12615,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,26,195322,56930,310819,1,d,542113,252019,290094,709220,508727,139302,35351,43621,489631,86129,64760,709220,54818,104702,77294,89599,50642,49446,564448,531967,117948,298589,30453,20757,34432,30589,39243,50540,34880,35178,13092,9425,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,27,107832,175509,354426,1,r,566465,282204,284261,720133,669976,24304,10433,20407,513895,89161,68535,720133,42696,84731,82392,109882,53658,54268,574456,548563,128964,285986,11638,10422,23832,26452,39641,54718,43630,45545,16700,13408,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,3,171775,133954,350966,0,d,527345,251020,276325,732591,549318,24821,122118,79024,520941,141827,127227,732591,42597,75068,84083,105447,56941,54504,578936,554618,144898,247036,6304,5925,12951,11834,18789,28078,27212,45841,33061,57041,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,4,181861,111246,343179,1,d,502333,237460,264873,723377,468263,120430,57455,150844,492563,114902,94365,723377,48198,88033,86783,104225,51565,43052,560498,530832,118905,230997,7875,5985,11773,14514,17871,29461,27737,46286,30873,38622,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,5,197852,26791,249236,1,d,507957,235322,272635,794154,140669,406429,127235,157587,536759,87427,49637,794154,58370,113159,99397,116527,54868,49430,615893,581593,103378,224668,13693,8708,16768,20513,26933,37928,32057,37880,16384,13804,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,6,131463,43770,210378,1,d,448050,209280,238770,753744,329853,38481,312857,145205,556219,117229,82209,753744,40555,120102,105490,103322,57483,51977,608710,590366,117845,266579,21006,12345,25697,24757,28264,43591,35568,41489,18264,15598,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,7,165819,14941,206983,0,d,452670,213698,238972,763468,361054,98348,156815,300044,516819,110060,64046,763468,55017,160563,107689,93643,39072,36991,586199,563417,78861,256169,26449,17748,27715,19665,27869,35638,27908,32799,18527,21851,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,8,203235,0,257602,1,d,530777,236374,294403,771711,229400,426245,53795,131155,538705,112146,69385,771711,56026,138370,98986,99787,48682,45042,612288,585075,107838,284949,39294,18760,27223,21014,31052,42078,33417,37135,17365,17611,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,NY,9,198886,0,256853,1,d,468070,207267,260803,738674,256461,376262,63231,88799,506179,108133,81696,738674,45333,120159,103539,92985,47158,43892,565827,542981,98446,274241,29016,15480,24561,25918,31340,44704,32496,38068,15622,17036,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OH,1,144644,210014,354788,1,r,540545,261466,279079,739216,520167,174832,31591,22492,487770,103841,61181,739216,48386,100739,88956,96648,51116,47488,557933,525841,102823,289541,22574,15587,30123,25253,37371,52614,34044,36993,16846,18136,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OH,10,109981,215724,336602,1,r,548128,260714,287414,720354,553044,135939,22097,20088,490922,82244,54925,720354,51577,96138,82104,91396,50356,48352,562400,528398,122576,297509,26380,15444,35112,28661,43185,54095,33968,37021,12301,11342,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OH,11,242917,59769,302686,1,d,526991,239389,287602,692226,272086,384320,22243,30666,471089,70501,55902,692226,51168,95568,77714,87653,48431,48167,541969,511525,113556,298406,48255,25548,38739,34066,39433,43375,24815,24033,8600,11542,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OH,12,112638,251266,377534,1,r,564263,273760,290503,758614,661114,48199,39733,20981,517910,132967,79366,758614,47195,96765,100737,107777,51638,46661,582180,556316,114332,287747,13676,11054,25194,20622,35111,52078,33360,49901,21424,25327,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OH,13,208610,99377,308004,1,d,551819,264178,287641,709683,587038,98607,17184,20192,493718,77754,39413,709683,55606,91107,80445,91894,51566,50946,570205,538096,127760,298591,28191,18508,41662,34683,46290,54611,34598,27549,6988,5511,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OH,14,130907,219191,350269,1,r,545895,263362,282533,710875,645356,40998,17661,21438,506150,104357,68125,710875,37020,75089,78056,105191,58877,53547,558531,534774,135390,288659,13812,11368,23696,24729,38807,54020,38956,45268,19112,18891,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OH,15,113960,222847,336807,1,r,570296,284689,285607,743623,672078,39704,20984,14592,510533,103489,57048,743623,49626,109512,94401,100657,53547,44322,580688,548232,108094,280339,16450,10988,23606,25312,36256,52699,42102,43967,16025,12934,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OH,16,119830,225794,345624,1,r,563346,273043,290303,727600,679041,24629,16208,17096,513497,108218,62641,727600,42819,86667,81230,102319,58956,48007,573288,547402,136318,288286,9337,8971,24335,26213,39976,54946,46255,48035,14808,15410,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OH,2,111694,221193,340279,1,r,553658,264169,289489,724451,631322,70813,13191,15117,504577,95441,67720,724451,42385,97615,88105,101830,49497,49416,562139,539937,118114,297079,21351,16160,28537,29169,39750,50890,37582,41785,14561,17294,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OH,3,199791,91560,291351,1,d,545540,260985,284555,787306,444180,288284,36343,50013,501080,93720,45600,787306,63001,143254,102978,93441,46278,38662,589279,550580,76467,306114,31178,17191,33196,38549,43231,62082,34341,30647,9423,6276,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OH,4,98981,210227,309208,1,r,544949,270983,273966,714115,641125,51605,10085,24588,483826,55266,31213,714115,51497,81743,86435,94124,55319,46466,552951,525308,119739,274691,19042,13564,27334,28226,40865,59372,34630,35000,9957,6701,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OH,5,100392,244599,344991,1,r,551422,269878,281544,720730,663424,26093,13667,35213,488833,79032,48825,720730,49645,87699,83422,92829,54263,48939,559969,528299,121681,288645,14884,12137,27244,29281,41841,58712,37090,42962,13194,11300,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OH,6,88780,213975,302755,1,r,551728,273625,278103,703190,668912,23762,3998,7926,495796,51041,27962,703190,43219,76644,82305,95590,56967,51368,555076,528870,132922,276003,21827,17214,34665,31046,41989,53961,34374,28251,6948,5728,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OH,7,89638,198221,309553,1,r,549994,266444,283550,728336,676090,38563,6855,15459,497371,66562,37162,728336,41142,79971,85030,96363,55924,50869,555479,531489,129214,278042,15694,11527,28634,30016,42208,61270,34837,36189,10139,7528,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OH,8,87794,223833,325506,0,r,544066,262282,281784,727853,645438,55151,17577,24358,482000,73768,41188,727853,52565,84671,85351,96813,52922,45908,556290,524374,116335,276239,15198,12570,28168,26851,35888,54504,38996,39556,14135,10373,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OH,9,193966,88427,282398,1,d,533345,254784,278561,706201,515806,143123,15733,79862,476989,64004,39205,706201,50438,97690,83347,92030,48553,45776,547025,517718,109593,298778,30467,21346,39734,35884,44563,54920,30008,26535,7960,7361,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OK,1,0,1,1,1,r,557020,263838,293182,796981,564445,85982,27995,87914,525844,108669,49874,796981,50993,113750,101439,99279,52260,46782,595623,565811,112334,312495,23439,14696,32418,32561,45688,56434,35525,42610,14322,14802,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OK,2,62387,189839,268870,1,r,562496,275508,286988,749490,497803,35464,6300,39094,504072,57441,28262,749490,49125,89879,85172,93673,52049,47880,572823,541935,135419,275946,25609,19552,38361,36317,41837,52009,27003,23347,7725,4186,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OK,3,63090,227525,290615,1,r,565593,282106,283487,779596,616508,35401,13234,76606,504253,79335,36045,779596,59805,99672,92258,95132,51065,45378,589910,551538,120748,281394,23510,17865,32464,30933,40150,51553,34157,33426,9313,8023,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OK,4,76472,204143,293189,1,r,579815,286938,292877,781940,595384,69701,25840,66628,506434,85169,44043,781940,64892,106618,95562,97052,50651,45070,597337,556206,111481,290128,19437,14340,28600,30744,39103,58005,42237,36815,11343,9504,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OK,5,103273,160184,280570,1,r,556914,264825,292089,815554,567327,130239,32503,133694,531033,102308,57519,815554,55074,126850,103160,95675,51119,45919,605912,574993,108310,309379,23210,16636,35902,34398,45215,54927,34560,35520,14087,14924,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OR,1,225391,139756,378095,1,d,583955,284695,299260,830772,660825,23011,82866,120263,576055,143667,92847,830772,48162,124986,118840,110228,52266,51785,643959,616537,117950,311524,12750,8519,23359,23577,38544,54478,44151,53566,26341,26239,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OR,2,106640,272952,380739,1,r,606124,301419,304705,809980,728420,10843,15125,110435,569454,83101,52527,809980,45679,99445,94169,97154,58238,58789,633731,604488,161659,315374,20602,18380,33325,37623,48220,62907,36219,37053,11195,9850,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
