year,state,district,dem,rep,tot,incumbent,prevparty,voteage_pop,voteage_m,voteage_f,race_pop,race_white,race_nonwhite,ed_pop,ed_4y,ed_no4y,age_pop,age_18_34,age_35_49,age_50_64,age_65_plus,inc_pop,inc_lt_50,inc_50_100,inc_100_plus,"Gender,Male","Gender,Female","Age,18-34","Age,35-49","Age,50-64","Age,65 and Older","Income,Less Than $50K","Income,$50-100K","Income,$100K or More","Race,White","Race,Non-White","Education,HS or less","Education,4yrDegree"
2012,FL,9,164891,98856,263747,0,r,284716,142424,142292,734323,553383,180940,470565,112790,357775,734323,150649,155060,126305,82022,244025,139103,74533,30389,-8,11,18,0,-4,-11,20,-6,-14,-20,47,3,0
2012,GA,1,92399,157181,249580,1,r,328788,161887,166901,714669,453912,260757,454731,107363,347368,714669,139518,135760,127253,88149,258163,143317,75650,39196,-8,11,18,0,-4,-11,20,-6,-14,-20,73,3,1
2012,GA,10,0,211065,211065,1,r,327664,159153,168511,708026,492873,215153,445032,103775,341257,708026,120792,138091,130482,88906,239862,129645,69810,40407,-8,11,18,0,-4,-11,20,-6,-14,-20,72,3,1
2012,GA,11,90353,196968,287321,1,r,322245,159370,162875,708052,533677,174375,462708,176027,286681,708052,129443,163170,129559,70319,262163,106535,84428,71200,-8,11,18,0,-4,-11,20,-6,-14,-20,62,3,0
2012,GA,12,139148,119973,259121,1,d,311822,155098,156724,701142,419866,281276,444673,89718,354955,701142,129661,132798,127818,86965,249417,148701,68555,32161,-8,11,18,0,-4,-11,20,-6,-14,-20,75,3,1
2012,GA,13,201988,79550,281538,1,d,319114,150447,168667,707070,249382,457688,450422,125544,324878,707070,120493,158835,128332,66288,240494,122844,76420,41230,-8,11,18,0,-4,-11,20,-6,-14,-20,74,3,0
2012,GA,14,59245,159947,219192,0,,362533,178785,183748,692581,595093,97488,449724,70383,379341,692581,108664,146697,128463,88844,243283,142724,70447,30112,-8,11,18,0,-4,-11,20,-6,-14,-20,58,3,1
2012,GA,2,162751,92410,255161,1,d,335687,163799,171888,693841,299910,393931,441785,72818,368967,693841,115619,130275,131695,89878,251461,164660,63211,23590,-8,11,18,0,-4,-11,20,-6,-14,-20,79,3,1
2012,GA,3,0,232380,232380,1,r,307492,148213,159279,704557,500337,204220,460757,111212,349545,704557,112843,146717,138647,90456,250868,122375,79270,49223,-8,11,18,0,-4,-11,20,-6,-14,-20,72,3,1
2012,GA,4,208861,75041,283902,0,d,311993,146475,165518,714225,223432,490793,449767,128890,320877,714225,118353,156808,133533,67372,245230,130995,75690,38545,-8,11,18,0,-4,-11,20,-6,-14,-20,75,3,1
2012,GA,5,234330,43335,277665,1,d,403124,198013,205111,731123,237151,493972,479288,184088,295200,731123,181993,155833,119086,65066,282775,158163,69770,54842,-8,11,18,0,-4,-11,20,-6,-14,-20,76,3,2
2012,GA,6,104365,189669,294034,1,r,337377,166940,170437,716576,512315,204261,484813,281175,203638,716576,126860,166338,138173,74385,268817,88593,77325,102899,-8,11,18,0,-4,-11,20,-6,-14,-20,57,3,1
2012,GA,7,95377,156689,252066,1,r,295805,147196,148609,716539,411591,304948,455515,173002,282513,716539,120303,177175,125630,58203,232974,92760,71675,68539,-8,11,18,0,-4,-11,20,-6,-14,-20,57,3,0
2012,GA,8,0,197789,197789,1,r,322373,159047,163326,705710,452548,253162,451751,87882,363869,705710,126950,136354,129718,93129,253345,149097,69149,35099,-8,11,18,0,-4,-11,20,-6,-14,-20,74,3,1
2012,GA,9,60052,192101,252153,0,r,399285,197734,201551,705834,610759,95075,472872,95398,377474,705834,108070,141631,139701,111396,254056,142451,75104,36501,-8,11,18,0,-4,-11,20,-6,-14,-20,54,3,0
2012,HI,1,116505,96824,217876,0,d,241263,121663,119600,692981,129102,563879,483888,164526,319362,692981,133298,138723,131567,113346,228099,80006,76155,71938,-8,11,18,0,-4,-11,20,-6,-14,-20,48,3,0
2012,HI,2,168503,40707,219283,0,d,244451,122952,121499,699332,218150,481182,468393,121690,346703,699332,132750,129267,142991,97077,219649,87675,73401,58573,-8,11,18,0,-4,-11,20,-6,-14,-20,47,3,0
2012,IA,1,222422,162465,390849,1,d,344180,170338,173842,766320,707238,59082,507313,128637,378676,766320,129174,140326,152293,121290,302029,142708,107601,51720,-8,11,18,0,-4,-11,20,-6,-14,-20,60,3,0
2012,IA,2,211863,161977,381275,1,d,389049,193217,195832,769399,702850,66549,511253,138021,373232,769399,131698,143735,153610,115800,309724,158075,98365,53284,-8,11,18,0,-4,-11,20,-6,-14,-20,57,3,1
2012,IA,3,168632,202000,386842,1,d,338837,166618,172219,779001,698166,80835,516110,161556,354554,779001,138066,156086,147999,101495,307376,135152,106668,65556,-8,11,18,0,-4,-11,20,-6,-14,-20,55,3,-1
2012,IA,4,169470,200063,377883,0,r,375634,187786,187848,759466,709693,49773,502317,108106,394211,759466,120814,132394,151298,131033,307919,163330,100501,44088,-8,11,18,0,-4,-11,20,-6,-14,-20,48,3,-1
2012,ID,1,97450,199402,316724,0,r,321836,161493,160343,801178,743291,57887,519374,123950,395424,801178,129774,154990,152547,112969,290844,155687,93889,41268,-8,11,18,0,-4,-11,20,-6,-14,-20,42,3,0
2012,ID,2,110847,207412,318494,1,r,380776,190108,190668,794550,715080,79470,493412,133943,359469,794550,148635,142586,141201,98063,292262,159396,90437,42429,-8,11,18,0,-4,-11,20,-6,-14,-20,42,3,0
2012,IL,1,236854,83989,320844,1,d,268568,125910,142658,709052,287682,421370,467045,122833,344212,709052,117574,138004,137843,100258,262145,140058,70875,51212,-8,11,18,0,-4,-11,20,-6,-14,-20,76,3,1
2012,IL,10,133890,130564,264454,0,r,267318,132651,134667,709209,554691,154518,462589,195302,267287,709209,110324,148308,136369,90037,245563,91454,72616,81493,-8,11,18,0,-4,-11,20,-6,-14,-20,48,3,1
2012,IL,11,148928,105348,254295,0,r,294083,146516,147567,722173,479400,242773,457633,155985,301648,722173,127706,155804,128442,72497,244110,91820,85054,67236,-8,11,18,0,-4,-11,20,-6,-14,-20,51,3,0
2012,IL,12,157000,129902,303949,0,d,294573,146153,148420,707195,560562,146633,473297,102184,371113,707195,122313,136064,141134,106317,273548,153157,80024,40367,-8,11,18,0,-4,-11,20,-6,-14,-20,74,3,0
2012,IL,13,136032,137034,294385,0,r,345916,170548,175368,710784,584746,126038,454090,131403,322687,710784,134865,125939,134639,102844,284018,151054,87253,45711,-8,11,18,0,-4,-11,20,-6,-14,-20,68,3,1
2012,IL,14,124351,177603,301954,0,r,247416,122962,124454,721774,633360,88414,465078,179487,285591,721774,96349,169642,142644,74083,245734,70503,82606,92625,-8,11,18,0,-4,-11,20,-6,-14,-20,49,3,0
2012,IL,15,94162,205775,299937,0,r,310863,154537,156326,712171,659530,52641,483872,86423,397449,712171,112400,136320,144903,117835,276412,148560,85927,41925,-8,11,18,0,-4,-11,20,-6,-14,-20,67,3,0
2012,IL,16,112301,181789,294090,0,r,284702,140226,144476,706170,637721,68449,474494,97395,377099,706170,112612,139515,142443,108606,267147,124197,92330,50620,-8,11,18,0,-4,-11,20,-6,-14,-20,53,3,0
2012,IL,17,153519,134623,288161,0,r,325445,160328,165117,703477,580899,122578,477088,80823,396265,703477,116091,131499,142805,117131,287465,162308,88357,36800,-8,11,18,0,-4,-11,20,-6,-14,-20,63,3,0
2012,IL,18,85164,244467,329631,1,r,310624,152933,157691,720113,655229,64884,491760,150111,341649,720113,116050,142358,148220,113506,283978,120353,97042,66583,-8,11,18,0,-4,-11,20,-6,-14,-20,61,3,0
2012,IL,2,188303,69115,297712,1,d,270520,126405,144115,709903,268842,441061,460938,96387,364551,709903,117458,137983,139050,96079,258134,143111,75694,39329,-8,11,18,0,-4,-11,20,-6,-14,-20,74,3,0
2012,IL,3,168738,77653,246398,1,d,258482,127229,131253,704438,544699,159739,469853,117650,352203,704438,124444,143882,138118,92143,238923,99940,79923,59060,-8,11,18,0,-4,-11,20,-6,-14,-20,44,3,1
2012,IL,4,133226,27279,160509,1,d,347897,177265,170632,712964,439311,273653,437294,83182,354112,712964,158661,153489,103247,57141,215933,124904,61221,29808,-8,11,18,0,-4,-11,20,-6,-14,-20,41,3,0
2012,IL,5,177729,77289,270377,1,d,257625,125024,132601,718231,580321,137910,518226,256977,261249,718231,193893,154801,121423,89136,298897,116466,86992,95439,-8,11,18,0,-4,-11,20,-6,-14,-20,45,3,1
2012,IL,6,132991,193138,326129,1,r,239587,116721,122866,725312,620413,104899,498760,251655,247105,725312,99070,156382,164131,96256,262191,69415,75623,117153,-8,11,18,0,-4,-11,20,-6,-14,-20,49,3,1
2012,IL,7,242439,31466,286435,1,d,349034,166374,182660,736759,241277,495482,485201,184600,300601,736759,180441,144448,121604,76364,290308,152601,72687,65020,-8,11,18,0,-4,-11,20,-6,-14,-20,70,3,2
2012,IL,8,123206,101860,225066,0,r,300737,150450,150287,726418,505409,221009,481192,157985,323207,726418,141862,155696,138165,73131,250448,94423,89503,66522,-8,11,18,0,-4,-11,20,-6,-14,-20,46,3,0
2012,IL,9,194869,98924,293807,0,d,255163,124651,130512,719112,524545,194567,500485,256971,243514,719112,130713,142072,143700,112348,285240,123018,79281,82941,-8,11,18,0,-4,-11,20,-6,-14,-20,54,3,2
2012,IN,1,187743,91291,279034,1,d,283209,138402,144807,721586,505137,216449,480676,98060,382616,721586,118919,143613,146640,99726,262858,129811,82896,50151,-8,11,18,0,-4,-11,20,-6,-14,-20,63,3,0
2012,IN,2,130113,134033,273475,0,d,354249,175618,178631,718237,624834,93403,466227,95778,370449,718237,115428,137494,140689,101909,268278,147806,84803,35669,-8,11,18,0,-4,-11,20,-6,-14,-20,58,3,0
2012,IN,3,92363,187872,280235,1,r,359843,177341,182502,725862,639112,86750,468506,100269,368237,725862,114747,140393,140030,98625,274733,145024,90308,39401,-8,11,18,0,-4,-11,20,-6,-14,-20,61,3,0
2012,IN,4,93015,168688,272268,1,r,408412,204459,203953,730336,668395,61941,468295,106776,361519,730336,129870,139735,137699,98790,274260,139151,88584,46525,-8,11,18,0,-4,-11,20,-6,-14,-20,55,3,0
2012,IN,5,125347,194570,333359,0,r,286622,139617,147005,734074,624451,109623,489601,207516,282085,734074,126695,154263,143273,93261,284174,118561,88579,77034,-8,11,18,0,-4,-11,20,-6,-14,-20,65,3,1
2012,IN,6,96678,162613,275253,0,r,349570,171469,178101,720934,672514,48420,480390,87249,393141,720934,106961,143968,145921,111587,273132,151375,88456,33301,-8,11,18,0,-4,-11,20,-6,-14,-20,60,3,1
2012,IN,7,162122,95828,257950,0,d,424425,204820,219605,735936,439760,296176,468482,103573,364909,735936,153188,145713,128943,76175,283415,176351,76944,30120,-8,11,18,0,-4,-11,20,-6,-14,-20,69,3,0
2012,IN,8,122325,151533,283992,0,r,204943,101971,102972,722056,668105,53951,484335,91438,392897,722056,118125,137063,148572,111425,281272,154139,88952,38181,-8,11,18,0,-4,-11,20,-6,-14,-20,66,3,1
2012,IN,9,132848,165332,298180,0,r,397213,196058,201155,728313,670695,57618,472433,111450,360983,728313,129854,142015,142250,97928,277955,145071,89298,43586,-8,11,18,0,-4,-11,20,-6,-14,-20,58,3,1
2012,KS,1,0,211337,211337,1,r,381394,193856,187538,725222,643345,81877,455529,103167,352362,725222,129132,124448,131221,106680,278056,151358,90305,36393,-8,11,18,0,-4,-11,20,-6,-14,-20,48,3,0
2012,KS,2,113735,167463,293718,0,r,367910,182288,185622,712841,626560,86281,464721,126716,338005,712841,118885,130159,139014,106369,277653,147385,87480,42788,-8,11,18,0,-4,-11,20,-6,-14,-20,59,3,1
2012,KS,3,0,201087,293762,1,r,331340,162361,168979,731176,598855,132321,481975,212079,269896,731176,130440,152380,139060,84534,282284,109367,89516,83401,-8,11,18,0,-4,-11,20,-6,-14,-20,57,3,1
2012,KS,4,81770,161094,258922,1,r,310336,153518,156818,716666,600124,116542,460999,124280,336719,716666,122937,133207,136460,96641,275918,145826,85479,44613,-8,11,18,0,-4,-11,20,-6,-14,-20,55,3,0
2012,KY,1,87199,199956,287155,1,r,321155,158826,162329,725929,651933,73996,489181,74807,414374,725929,118393,137258,146937,118198,283181,177514,76669,28998,-8,11,18,0,-4,-11,20,-6,-14,-20,70,3,2
2012,KY,2,89541,181508,282267,1,r,338297,165109,173188,733449,656118,77331,483536,88438,395098,733449,120143,146863,145674,100590,281491,157627,84921,38943,-8,11,18,0,-4,-11,20,-6,-14,-20,66,3,2
2012,KY,3,206385,111452,322656,1,d,346758,167404,179354,732786,533501,199285,497873,149415,348458,732786,137405,144561,145918,102110,301059,163236,86479,51344,-8,11,18,0,-4,-11,20,-6,-14,-20,72,3,1
2012,KY,4,104734,186036,299444,0,r,359127,178332,180795,735547,681685,53862,489846,127376,362470,735547,119283,154305,149238,91561,272932,126506,90331,56095,-8,11,18,0,-4,-11,20,-6,-14,-20,61,3,1
2012,KY,5,55447,195408,250855,1,r,250715,125114,125601,716945,692387,24558,493284,56644,436640,716945,111703,149585,149359,108229,276211,194873,59321,22017,-8,11,18,0,-4,-11,20,-6,-14,-20,64,3,3
2012,KY,6,141438,153222,303000,1,d,408060,200311,207749,735759,628993,106766,481741,142465,339276,735759,137026,149349,141036,92938,292130,160901,83490,47739,-8,11,18,0,-4,-11,20,-6,-14,-20,66,3,1
2012,LA,1,61703,218340,290410,1,r,341837,165564,176273,766284,608985,157299,516288,143256,373032,766284,136792,148289,155104,107871,291233,143070,85699,62464,-8,11,18,0,-4,-11,20,-6,-14,-20,65,3,0
2012,LA,2,230417,50146,287354,0,d,349007,167049,181958,771285,248309,522976,503072,105326,397746,771285,152392,149334,150548,87449,290219,185399,68568,36252,-8,11,18,0,-4,-11,20,-6,-14,-20,78,3,1
2012,LA,3,67070,240558,311393,0,r,418655,204504,214151,762579,540355,222224,491714,91833,399881,762579,140864,145615,145475,95142,286900,157916,78744,50240,-8,11,18,0,-4,-11,20,-6,-14,-20,76,3,-1
2012,LA,4,0,187894,249531,1,r,326673,161024,165649,763545,467675,295870,495990,95076,400914,763545,134267,142863,144157,106609,285128,166100,75575,43453,-8,11,18,0,-4,-11,20,-6,-14,-20,77,3,1
2012,LA,5,0,202536,260216,1,r,362380,178694,183686,758851,471738,287113,494398,84231,410167,758851,131983,143437,144096,107717,276397,173248,68979,34170,-8,11,18,0,-4,-11,20,-6,-14,-20,79,3,0
2012,LA,6,0,243553,306713,1,r,308577,152640,155937,779349,554444,224905,505143,140346,364797,779349,152675,152031,142969,92962,289596,132729,91241,65626,-8,11,18,0,-4,-11,20,-6,-14,-20,74,3,0
2012,MA,1,261936,0,336555,0,d,265332,127482,137850,723665,602686,120979,491869,138299,353570,723665,105782,139614,154832,116727,282868,140847,85215,56806,-8,11,18,0,-4,-11,20,-6,-14,-20,51,3,1
2012,MA,2,259257,0,342736,0,d,278671,135815,142856,745433,635587,109846,487551,175411,312140,745433,113820,153317,151499,95724,272895,113201,83339,76355,-8,11,18,0,-4,-11,20,-6,-14,-20,53,3,2
2012,MA,3,212119,109372,335111,0,d,266818,132129,134689,735424,569930,165494,499051,176253,322798,735424,113602,159786,156939,92830,271742,106928,74997,89817,-8,11,18,0,-4,-11,20,-6,-14,-20,48,3,2
2012,MA,4,221303,129936,373114,0,d,231252,110297,120955,733708,643772,89936,494651,240549,254102,733708,104948,159028,150870,103809,267385,83914,72260,111211,-8,11,18,0,-4,-11,20,-6,-14,-20,53,3,3
2012,MA,5,257490,82944,364201,0,d,311368,149201,162167,743098,591804,151294,525566,274743,250823,743098,138993,156002,146290,108206,290206,96301,78786,115119,-8,11,18,0,-4,-11,20,-6,-14,-20,52,3,3
2012,MA,6,180942,176612,389852,1,d,277265,135501,141764,745067,642015,103052,521756,209002,312754,745067,109440,154132,166649,116008,280209,91043,82627,106539,-8,11,18,0,-4,-11,20,-6,-14,-20,51,3,1
2012,MA,7,210794,0,285134,0,d,360182,175009,185173,745166,385974,359192,480274,185863,294411,745166,209865,137995,111329,76193,279022,139694,75284,64044,-8,11,18,0,-4,-11,20,-6,-14,-20,62,3,2
2012,MA,8,263999,82242,371694,0,d,241477,115844,125633,743817,586824,156993,529776,220886,308890,743817,143634,152827,148936,111476,289685,104464,83676,101545,-8,11,18,0,-4,-11,20,-6,-14,-20,61,3,1
2012,MA,9,212754,116531,385799,0,d,220538,107297,113241,730766,665304,65462,526115,168939,357176,730766,102291,145656,163159,140058,288382,122382,90931,75069,-8,11,18,0,-4,-11,20,-6,-14,-20,57,3,1
2012,MD,1,107670,214204,337760,1,r,297738,146622,151116,728148,603580,124568,500818,145623,355195,728148,106007,145327,160973,119300,270272,102186,87048,81038,-8,11,18,0,-4,-11,20,-6,-14,-20,70,3,1
2012,MD,2,194088,92071,295940,1,d,317401,150494,166907,732150,419782,312368,488724,139798,348926,732150,143920,151800,138996,87394,273691,114255,90021,69415,-8,11,18,0,-4,-11,20,-6,-14,-20,73,3,1
2012,MD,3,213747,94549,319859,1,d,267870,129285,138585,724325,473183,251142,499851,230244,269607,724325,148592,144449,138541,100867,279449,89351,84352,105746,-8,11,18,0,-4,-11,20,-6,-14,-20,67,3,2
2012,MD,4,240385,64560,311512,1,d,340209,162792,177417,733160,231641,501519,486912,149350,337562,733160,142154,156869,140045,78475,261181,84261,91159,85761,-8,11,18,0,-4,-11,20,-6,-14,-20,71,3,1
2012,MD,5,238618,95271,343820,1,d,285062,140298,144764,736564,391763,344801,481453,160857,320596,736564,120854,156742,153738,81803,252854,66061,77626,109167,-8,11,18,0,-4,-11,20,-6,-14,-20,73,3,2
2012,MD,6,181921,117313,309549,0,r,281286,138954,142332,743616,527449,216167,503538,194948,308590,743616,125763,163083,147574,93725,267722,93355,80959,93408,-8,11,18,0,-4,-11,20,-6,-14,-20,58,3,2
2012,MD,7,247770,67405,323818,1,d,282346,133635,148711,738549,259947,478602,493845,175507,318338,738549,135169,144508,149375,97660,277649,136421,70321,70907,-8,11,18,0,-4,-11,20,-6,-14,-20,76,3,2
2012,MD,8,217531,113033,343256,1,d,321323,156246,165077,748051,510345,237706,516994,270660,246334,748051,122615,160620,155184,103457,274899,68637,77740,128522,-8,11,18,0,-4,-11,20,-6,-14,-20,56,3,4
2012,ME,1,236363,128440,380715,1,d,237072,115212,121860,666642,631679,34963,478515,165668,312847,666642,95606,136699,152655,112590,276675,132873,88957,54845,-8,11,18,0,-4,-11,20,-6,-14,-20,57,3,0
2012,ME,2,191456,137542,343908,1,d,262046,129229,132817,662550,632649,29901,468502,99061,369441,662550,95070,130030,154309,113383,277868,159116,86736,32016,-8,11,18,0,-4,-11,20,-6,-14,-20,56,3,0
2012,MI,1,165179,167060,347037,1,r,272134,138980,133154,705862,652080,53782,509163,113410,395753,705862,99416,130008,165261,140332,293940,172696,88866,32378,-8,11,18,0,-4,-11,20,-6,-14,-20,61,3,1
2012,MI,10,97734,226075,328612,1,r,197635,97439,100196,702490,651214,51276,484209,103607,380602,702490,98354,149424,152999,105264,268429,124295,86198,57936,-8,11,18,0,-4,-11,20,-6,-14,-20,60,3,1
2012,MI,11,158879,181788,358139,0,r,251851,123676,128175,716311,596561,119750,494591,217975,276616,716311,109141,159396,151102,99039,275638,97260,85901,92477,-8,11,18,0,-4,-11,20,-6,-14,-20,57,3,1
2012,MI,12,216884,92472,319223,0,d,268801,130426,138375,707109,563767,143342,457661,141993,315668,707109,137505,136539,136606,87118,272526,139847,79625,53054,-8,11,18,0,-4,-11,20,-6,-14,-20,63,3,2
2012,MI,13,235336,38769,284270,0,d,293724,142057,151667,695949,262732,433217,442977,60268,382709,695949,120164,134811,134978,85885,257233,178622,58596,20015,-8,11,18,0,-4,-11,20,-6,-14,-20,77,3,0
2012,MI,14,270450,51395,328792,0,d,239741,112047,127694,697620,242371,455249,460031,135509,324522,697620,108842,137733,142771,99592,265756,156090,66877,42789,-8,11,18,0,-4,-11,20,-6,-14,-20,76,3,2
2012,MI,2,108973,194653,318267,1,r,325550,162069,163481,709805,618573,91232,463307,105232,358075,709805,119610,137853,138057,96646,264639,140317,87898,36424,-8,11,18,0,-4,-11,20,-6,-14,-20,56,3,0
2012,MI,3,144108,171675,326283,1,r,341518,167443,174075,715155,606698,108457,463637,130693,332944,715155,124692,138355,139733,91663,266817,133881,86204,46732,-8,11,18,0,-4,-11,20,-6,-14,-20,63,3,0
2012,MI,4,104996,197386,312949,1,r,302899,151291,151608,703135,662240,40895,469055,93859,375196,703135,108052,129480,146845,116341,271283,154469,79833,36981,-8,11,18,0,-4,-11,20,-6,-14,-20,56,3,1
2012,MI,5,214531,103931,330146,0,d,267405,129051,138354,697597,541363,156234,470369,84075,386294,697597,106486,134960,146140,110749,280661,171319,78051,31291,-8,11,18,0,-4,-11,20,-6,-14,-20,73,3,1
2012,MI,6,136563,174955,320475,1,r,322399,158907,163492,708661,603221,105440,466438,117206,349232,708661,115670,134733,144362,105271,272772,150488,83210,39074,-8,11,18,0,-4,-11,20,-6,-14,-20,64,3,1
2012,MI,7,136849,169668,318069,1,r,288658,144155,144503,702643,645176,57467,479214,106570,372644,702643,101371,141234,154076,105980,267753,133946,88578,45229,-8,11,18,0,-4,-11,20,-6,-14,-20,61,3,0
2012,MI,8,128657,202217,345054,1,r,309174,151784,157390,708716,613176,95540,456151,174035,282116,708716,109769,142121,146547,88515,266089,110229,83615,72245,-8,11,18,0,-4,-11,20,-6,-14,-20,61,3,1
2012,MI,9,208846,114760,337316,0,d,241360,117621,123739,712307,581254,131053,504215,138971,365244,712307,124388,147251,152727,110228,295532,149010,90672,55850,-8,11,18,0,-4,-11,20,-6,-14,-20,68,3,1
2012,MN,1,193211,142164,335880,1,d,312338,154609,157729,667630,616511,51119,441943,117644,324299,667630,116554,123194,129229,102882,261295,120671,91000,49624,-8,11,18,0,-4,-11,20,-6,-14,-20,52,3,0
2012,MN,2,164338,193587,358446,1,r,243378,119890,123488,673690,583025,90665,446691,164276,282415,673690,108755,148957,132207,76428,252724,85479,84497,82748,-8,11,18,0,-4,-11,20,-6,-14,-20,55,3,-1
2012,MN,3,159937,222335,382705,1,r,247949,121181,126768,677779,561044,116735,467853,219911,247942,677779,107612,143325,147190,89084,265513,84087,83405,98021,-8,11,18,0,-4,-11,20,-6,-14,-20,59,3,0
2012,MN,4,216685,109659,347991,1,d,260396,127292,133104,678318,504028,174290,445300,185559,259741,678318,128731,130297,131692,83706,264845,112144,82480,70221,-8,11,18,0,-4,-11,20,-6,-14,-20,59,3,1
2012,MN,5,262102,88753,351969,1,d,314559,155662,158897,683365,477221,206144,456470,197696,258774,683365,175168,131269,117998,72208,287315,140809,84876,61630,-8,11,18,0,-4,-11,20,-6,-14,-20,63,3,0
2012,MN,6,174944,179240,355153,1,r,244003,123592,120411,676155,622669,53486,436197,118382,317815,676155,112835,149367,127696,70148,241680,83021,89723,68936,-8,11,18,0,-4,-11,20,-6,-14,-20,57,3,-1
2012,MN,7,197791,114151,327576,1,d,319092,159421,159671,660525,613086,47439,446320,93003,353317,660525,97290,116048,136429,118935,265968,132878,92840,40250,-8,11,18,0,-4,-11,20,-6,-14,-20,48,3,-1
2012,MN,8,191976,160520,353663,1,r,237023,119965,117058,661677,619110,42567,459970,98869,361101,661677,100272,122071,146423,116519,272603,141407,93260,37936,-8,11,18,0,-4,-11,20,-6,-14,-20,55,3,0
2012,MO,1,267927,60832,340583,1,d,348818,164973,183845,739775,325286,414489,488175,138335,349840,739775,153724,140907,137931,90609,311951,191457,81865,38629,-8,11,18,0,-4,-11,20,-6,-14,-20,78,3,2
2012,MO,2,146272,236971,394448,0,r,290834,139992,150842,758082,678780,79302,530857,247589,283268,758082,110671,153230,166137,122952,296690,100389,95198,101103,-8,11,18,0,-4,-11,20,-6,-14,-20,59,3,1
2012,MO,3,111189,214843,338385,0,d,314280,156210,158070,754587,702520,52067,507356,117972,389384,754587,127935,150537,152562,104608,284965,132388,99618,52959,-8,11,18,0,-4,-11,20,-6,-14,-20,63,3,0
2012,MO,4,113120,192237,318723,1,r,368295,184868,183427,755257,677718,77539,484874,116633,368241,755257,133750,133874,142622,112848,288409,166581,87449,34379,-8,11,18,0,-4,-11,20,-6,-14,-20,62,3,1
2012,MO,5,200290,122149,330942,1,d,334899,162470,172429,753184,520341,232843,504315,126201,378114,753184,144677,144556,145268,103113,303962,175099,89847,39016,-8,11,18,0,-4,-11,20,-6,-14,-20,70,3,1
2012,MO,6,108503,216906,333688,1,r,291601,144644,146957,755177,685684,69493,501552,129959,371593,755177,118789,151220,148850,108886,285220,141951,91848,51421,-8,11,18,0,-4,-11,20,-6,-14,-20,61,3,0
