year,state,district,age_pop,allage_m,allage_f,age_18_plus,allage_citzenpct,race_pop,race_white,race_black,race_asian,race_hisp,ed_pop,ed_ba,ed_grdeg,age_20_24,age_25_34,age_35_44,age_45_54,age_55_59,age_60_64,age_21_plus,age_65_plus,inc_pop,inc_less_10,inc_10_14,inc_15_24,inc_25_34,inc_35_49,inc_50_74,inc_75_99,inc_100_149,inc_150_199,inc_200_plus
2012,RI,2,516587,247902,268685,415718,49.4,516587,437082,27128,20380,56958,354113,67672,44235,41742,59435,64055,81313,38575,33172,386246,77563,203434,15164,10379,18916,16499,27446,34969,26373,32877,12088,8723
2012,SC,1,699487,335652,363835,542544,51.5,699487,512860,148186,17285,47173,474503,108695,62769,48694,101020,88999,90583,43716,44206,514923,105979,267534,16373,11772,23177,27084,42518,55618,32306,31844,13700,13142
2012,SC,2,670436,327535,342901,514922,60.3,670436,474303,161315,15175,34851,448632,90556,53746,48605,85900,87493,97999,48085,38277,484341,90878,255609,19409,11926,25963,25637,39729,48455,32870,31327,12630,7663
2012,SC,3,665638,327181,338457,516082,69.0,665638,514886,130538,7007,30837,442957,54333,31584,49403,71789,84469,90921,46911,41310,479521,107557,249835,23153,19718,38268,32687,37743,44271,23396,20281,5374,4944
2012,SC,4,673673,326214,347459,514689,61.5,673673,501041,136583,18181,51274,448869,80351,48642,47054,86215,89578,96325,43948,38997,485156,93806,256493,22593,18638,34529,29367,36962,42801,27779,26965,9150,7709
2012,SC,5,675124,327095,348029,510532,66.8,675124,462522,189904,8181,26557,446670,59271,29546,43996,78747,90241,95576,44095,42283,480140,95728,252296,25897,16195,33207,27458,39231,47280,26741,24129,6470,5688
2012,SC,6,667790,329572,338218,518309,71.0,667790,257991,386447,7234,31337,425907,52211,30385,65129,92837,78724,86063,43188,37876,474972,87219,239706,32942,20905,37437,31729,36055,39405,20263,14407,3189,3374
2012,SC,7,671575,322532,349043,525669,71.9,671575,442241,208174,7052,27733,464078,58619,30314,43622,82617,81075,90190,49472,47115,498002,113609,265867,29069,22054,39991,34729,39864,44492,25074,20985,4619,4990
2012,SD,1,833354,417803,415551,629132,61.5,833354,711562,18182,11253,24769,544292,98719,44232,58181,110630,93882,111139,58391,49158,590222,121092,323765,20738,17490,37112,37183,54761,63601,41974,33476,9223,8207
2012,TN,1,711525,347329,364196,563253,67.7,711525,673368,22106,6043,24084,501716,57633,32306,46176,79878,92321,102806,51670,48017,537236,127024,289988,28549,24441,45234,37369,47664,51498,25306,19389,4809,5729
2012,TN,2,714622,346847,367775,563701,59.3,714622,637964,51388,12188,25444,487466,88289,50328,55763,89941,91712,100602,49559,43556,530003,112096,290381,24100,20201,37412,35524,43399,52938,32545,26565,10045,7652
2012,TN,3,711391,346852,364539,557251,61.9,711391,606426,83997,11288,24158,492767,65857,37630,46776,85069,91006,99329,51584,47255,528466,118524,277448,26815,21762,36469,35861,42515,46640,28372,24885,7822,6307
2012,TN,4,720979,353190,367789,547130,66.8,720979,626013,65754,11898,39389,474630,67496,28064,51772,90978,102600,98481,45705,41128,514996,95738,271487,22373,18137,35818,35106,41751,53849,28477,25122,6147,4707
2012,TN,5,725673,351247,374426,565375,65.5,725673,470600,191395,25632,66329,488058,107062,61620,56773,131582,98488,95645,43901,38968,535002,79474,286988,24839,18366,34783,36440,43317,51058,32286,26076,9526,10297
2012,TN,6,725397,354799,370598,556692,62.9,725397,666946,36314,7198,26516,493229,65393,33946,45936,81349,94504,105231,49157,45584,528700,117404,273367,21352,17457,33905,34362,42884,52914,30673,26440,7372,6008
2012,TN,7,723286,358514,364772,541934,59.1,723286,610247,80118,15923,32534,476787,82329,43066,46297,94309,95307,103285,46145,43135,513432,94606,265300,21111,16051,31112,30661,37325,47824,30839,28783,8823,12771
2012,TN,8,705353,343111,362242,533320,54.6,705353,542072,137514,17271,20183,473736,81583,49701,39179,80599,91504,102247,49418,42985,503531,106983,259816,20224,15624,27316,30368,35688,45280,30218,32091,10791,12216
2012,TN,9,718017,342867,375150,533370,71.3,718017,202928,476049,13687,49121,448084,64644,35857,63468,109744,91245,94317,44867,39039,497521,68872,265315,34468,21833,40725,34911,35216,45362,25009,17782,5765,4244
2012,TX,1,710704,347529,363175,534917,77.1,710704,545549,133062,8138,114925,453625,56714,27323,59193,85432,84818,91004,44660,40586,498829,107125,254680,21560,18510,33717,32384,37704,47379,25542,24248,6707,6929
2012,TX,10,708122,353873,354249,526114,64.6,708122,557935,75721,32826,185125,460122,110194,53017,43911,97494,102252,99893,45453,39669,494488,75361,254679,13203,9781,24316,23804,32015,46160,31258,40036,16814,17292
2012,TX,11,718201,360634,357567,539797,69.6,718201,636755,33038,7039,252205,464321,59585,27620,53582,93146,84170,90883,46203,39817,505267,110102,260514,16000,18101,30760,30509,38375,48233,30519,29851,9341,8825
2012,TX,12,728142,359384,368758,542707,64.7,728142,588954,69658,29127,161547,472988,84733,47222,49552,108777,96883,101700,43767,38031,513745,83830,269247,15724,11392,24378,27744,37166,52098,38709,37644,13818,10574
2012,TX,13,703835,356491,347344,524878,69.2,703835,609728,44298,14690,178727,452600,61194,24640,51160,96926,84479,91479,44282,38355,492042,97079,259447,20043,17411,31228,28977,41426,48825,29756,27908,8043,5830
2012,TX,14,705051,357065,347986,532816,62.9,705051,504723,151397,22938,155772,466805,72128,32686,46400,95793,89092,105221,48296,40552,503056,87851,256117,22207,14749,26025,24245,36915,43283,31035,33403,13563,10692
2012,TX,15,719557,355179,364378,486030,72.6,719557,647606,14800,11221,580275,409161,51514,23428,53785,98572,97728,80457,32689,27841,450930,71874,207329,26022,18838,28383,21077,29432,32228,22262,19400,5263,4424
2012,TX,16,722987,353036,369951,516690,56.2,722987,599618,33560,13446,571028,433478,66957,31172,59030,101273,93830,90223,37681,29823,480422,80648,232609,24187,16784,31104,28633,33600,41828,23652,20622,6573,5626
2012,TX,17,715138,355291,359847,547970,71.9,715138,540760,98698,33083,178359,432522,84374,44734,85672,107133,84133,87530,39512,33930,495175,80284,259767,26862,16388,29841,30881,35904,45355,29824,29442,7667,7603
2012,TX,18,732701,363828,368873,526519,74.1,732701,332340,297097,26248,286207,449600,54662,30163,55925,126172,102260,86105,40296,32940,494956,61827,244986,29573,19514,34578,31376,36137,39088,21365,19878,5290,8187
2012,TX,19,707772,361588,346184,532184,66.0,707772,580703,49035,11900,246511,434533,60478,31449,70893,97899,81851,86412,42565,33929,490206,91877,252354,23623,15707,32276,32885,38409,45948,26387,22880,8098,6141
2012,TX,2,744871,378675,366196,557594,62.1,744871,542361,85475,59589,236111,491558,117213,72370,48265,128432,109682,99963,43284,39202,529946,70995,264139,11127,6335,20701,22214,32962,45894,32806,44816,22724,24560
2012,TX,20,722751,351984,370767,534161,62.7,722751,549757,38152,23910,505106,443147,63786,32515,66152,111168,93193,94672,36995,32061,494783,75058,240903,24279,12463,31600,27550,34906,46647,26650,26833,5816,4159
2012,TX,21,733779,358535,375244,582389,54.2,733779,638513,29982,32005,199365,501400,140127,83938,58455,111860,98152,96263,48275,41142,546324,105708,301426,18931,12061,29176,27813,41782,52120,39329,41179,19335,19700
2012,TX,22,750796,369172,381624,541546,48.1,750796,473969,99741,137235,190116,475360,125709,69996,45830,103572,116453,111125,49399,31181,512343,63630,243507,8815,6613,14790,15719,23475,41251,33180,49987,22870,26807
2012,TX,23,717598,366814,350784,510534,63.3,717598,603487,26994,12195,494717,434972,60126,33342,53114,92946,96852,84327,42124,37935,475909,80788,224101,21209,13779,27663,23821,30602,38620,27039,23015,8661,9692
2012,TX,24,732439,356420,376019,553027,66.8,732439,499834,88468,89031,167744,490881,136919,70586,46609,124734,108421,113541,42233,35152,528395,66800,291899,12839,12138,25962,27129,39276,53929,36409,42486,19129,22602
2012,TX,25,730018,357770,372248,537481,59.9,730018,610172,65157,25672,140552,462990,100288,52863,51688,96502,100821,97236,42828,38196,503739,87407,252267,17546,10143,26334,22279,34962,44498,31203,35566,12943,16793
2012,TX,26,750127,370461,379666,538727,60.3,750127,609347,62731,48545,130003,467596,127479,54019,49406,102901,126304,109132,39131,32374,506248,57754,254716,11387,6397,16749,17360,29018,45182,38486,49787,22183,18167
2012,TX,27,709879,352116,357763,532834,64.7,709879,595358,44696,11344,358285,465624,55803,24469,46990,90762,83611,99677,48883,42250,502328,100441,255614,20609,17082,29311,28575,37099,48709,27318,30064,9682,7165
2012,TX,28,732432,359293,373139,494474,70.7,732432,631313,37002,9402,556505,417584,48854,24850,50814,99492,96544,84994,33419,32262,457172,70873,211478,22524,15477,28810,23805,30014,38322,23401,20247,5168,3710
2012,TX,29,695573,349129,346444,476622,74.1,695573,489327,76785,14400,530076,397638,24271,10241,58417,111187,92548,86735,32897,25869,442588,48402,203709,19215,17607,32631,30080,33495,33035,17927,14685,3533,1501
2012,TX,3,747284,370811,376473,540325,53.4,747284,541741,74655,106354,111104,484428,158408,88132,38907,101419,124055,117209,44001,31576,516079,66168,265685,11065,5751,14452,19762,28596,42503,33377,54138,27561,28480
2012,TX,30,727909,357533,370376,522025,74.2,727909,309730,335229,13775,262990,445634,58318,26135,54435,109549,101440,92957,43390,35962,487521,62336,241604,24929,17263,32341,29126,37621,43420,26508,20403,5881,4112
2012,TX,31,739975,367689,372286,539545,56.2,739975,577541,92621,41318,172156,469027,103274,46928,52069,113065,110771,98403,42043,30871,511197,73874,250758,13424,7966,20219,24672,34950,49286,37662,40442,14204,7933
2012,TX,32,733807,365199,368608,553465,62.6,733807,474508,96151,61798,209991,481771,128078,73041,52702,111120,110451,101209,42591,34808,523050,81592,273812,17371,8895,24716,27520,34168,46418,36131,38077,17975,22541
2012,TX,33,703750,357195,346555,483024,80.9,703750,478503,109541,14836,462470,408990,28421,9739,54225,109867,100909,80222,32132,28230,448004,57630,212902,21254,18696,39579,31292,36755,36972,14902,10066,1879,1507
2012,TX,34,716416,351780,364636,499619,70.0,716416,637682,13080,5114,597863,420832,41930,18867,56094,88073,90951,79366,39724,34167,463643,88551,210218,29479,18568,33794,26833,28460,33163,16474,15643,3666,4138
2012,TX,35,745662,372458,373204,542797,75.9,745662,535012,84273,18404,464781,446921,57566,24063,71272,129441,97812,90235,36557,32178,503102,60698,241585,25367,17652,34413,30141,42638,39040,24980,20358,4097,2899
2012,TX,36,714368,358181,356187,533922,69.3,714368,573247,75779,22286,157299,465784,55823,29028,50585,91864,91291,102069,47635,41342,507021,91583,252710,17447,11875,28880,27037,33710,48926,30437,33791,11592,9015
2012,TX,4,705523,343198,362325,530911,66.8,705523,580698,81045,10507,88230,469821,57717,33377,41206,80375,90811,99381,45968,45054,501976,108232,261218,24501,18092,33154,27981,38132,45561,29916,27472,9305,7104
2012,TX,5,711115,354812,356303,515033,75.8,711115,536795,111050,17666,192800,451838,52362,26379,44384,101908,92089,93683,39562,38272,487504,86324,243948,21279,16938,32131,29673,36634,46146,23370,23940,8010,5827
2012,TX,6,720861,352542,368319,526903,59.7,720861,507973,142504,37540,146631,456876,93638,42034,49345,103538,99718,104574,41441,38571,495888,69034,255030,13612,9722,23010,24918,35485,52543,36095,36833,13741,9071
2012,TX,7,717354,353082,364272,535197,64.2,717354,496838,91446,76937,221711,474129,137963,85382,44901,115050,109233,103704,45977,34248,511613,65917,276050,13951,9266,24150,23730,33808,43217,32725,42369,20520,32314
2012,TX,8,743782,379609,364173,550565,67.7,743782,620887,69231,21458,156432,485439,92474,42042,45724,98579,106990,101861,48089,41531,519954,88389,247489,16123,9785,22478,24033,30556,46479,30359,35888,16510,15278
2012,TX,9,738924,366862,372062,534686,64.1,738924,286906,280458,86036,297191,450384,74214,32996,62666,115494,108492,88591,41098,35029,501108,61680,242462,23000,16743,32469,34171,38964,42074,24781,19783,5461,5016
2012,UT,1,711806,357154,354652,484262,62.9,711806,634744,9923,18351,85972,405987,76379,36614,56145,105346,89587,80445,37052,28858,451777,64699,227512,11158,8036,21344,20672,35788,49805,32881,32188,8568,7072
2012,UT,2,703528,354095,349433,503383,67.4,703528,606691,13262,23356,99191,427377,83251,47459,54391,114021,84652,75671,37917,30118,470683,84998,236486,18096,12145,25411,25637,33949,48722,29410,27038,8521,7557
2012,UT,3,711258,354549,356709,489539,57.4,711258,648930,5511,19955,72417,387320,96947,48322,75740,103670,81968,73281,36002,28194,450040,64205,208883,10603,7655,18439,17106,29398,42786,30285,31412,10657,10542
2012,UT,4,728695,369230,359465,490915,69.6,728695,624543,17782,24495,121853,420651,77370,38179,50909,122077,100567,77955,35840,26232,459956,57980,222810,8825,8415,19971,20877,33361,52007,33807,30718,9660,5169
2012,VA,1,747797,369912,377885,564964,43.7,747797,551535,139797,34583,67454,494619,103349,69369,50680,96071,98717,115178,47372,39400,534484,97881,261115,12269,6984,17959,18211,31118,43085,37209,51250,23786,19244
2012,VA,10,758321,375442,382879,552195,47.7,758321,554932,65069,106428,92579,494387,147528,115660,38801,89494,115356,127877,48528,38647,525110,74485,251931,5189,4635,10786,10749,19650,33050,31783,51083,35585,49421
